Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.507445,2.155511,3.711743,-0.999835,-1.577145,1
1,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
2,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
3,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
4,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
5,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
6,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
7,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
8,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
9,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
10,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
11,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
12,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
13,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
14,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
15,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
16,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
17,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
18,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
19,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
20,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
21,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
22,0.510474,2.151077,3.711743,-0.998474,-1.584843,1
23,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
24,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
25,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
26,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
27,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
28,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
29,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
30,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
31,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
32,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
33,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
34,0.510304,2.135762,3.711743,-0.996907,-1.587005,1
35,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
36,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
37,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
38,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
39,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
40,0.604467,1.266565,2.124142,-0.996700,-1.824111,1
41,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
42,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
43,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
44,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
45,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
46,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
47,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
48,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
49,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
50,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
51,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
52,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
53,0.607506,1.267425,2.155203,-0.978247,-1.835186,1
54,0.609916,1.256190,2.138518,-0.975866,-1.843539,1
55,0.609916,1.256190,2.138518,-0.975866,-1.843539,1
56,0.609916,1.256190,2.138518,-0.975866,-1.843539,1
57,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
58,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
59,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
60,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
61,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
62,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
63,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
64,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
65,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
66,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
67,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
68,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
69,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
70,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
71,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
72,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
73,0.596237,1.439068,2.155203,-0.940105,-3.197635,1
74,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
75,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
76,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
77,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
78,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
79,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
80,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
81,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
82,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
83,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
84,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
85,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
86,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
87,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
88,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
89,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
90,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
91,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
92,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
93,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
94,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
95,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
96,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
97,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
98,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
99,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
100,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
101,0.596250,1.440541,2.155203,-0.931699,-3.197855,1
102,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
103,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
104,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
105,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
106,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
107,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
108,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
109,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
110,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
111,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
112,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
113,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
114,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
115,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
116,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
117,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
118,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
119,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
120,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
121,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
122,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
123,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
124,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
125,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
126,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
127,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
128,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
129,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
130,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
131,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
132,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
133,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
134,0.744390,1.270657,0.742933,-0.769414,-3.685411,1
135,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
136,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
137,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
138,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
139,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
140,0.755336,1.270657,0.681751,-0.760724,-3.698363,1
141,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
142,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
143,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
144,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
145,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
146,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
147,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
148,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
149,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
150,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
151,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
152,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
153,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
154,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
155,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
156,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
157,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
158,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
159,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
160,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
161,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
162,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
163,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
164,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
165,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
166,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
167,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
168,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
169,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
170,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
171,0.755235,1.270657,0.681751,-0.760426,-3.698367,1
172,0.755236,1.270657,0.681751,-0.760426,-3.698367,1
