Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
0,0.507445,2.142018,3.711743,-0.996651,-1.577145
1,0.342825,0.766992,1.564176,-0.926640,-1.988798
2,0.593920,1.440541,2.155203,-0.894066,-3.121043
3,0.743437,1.274493,0.742933,-0.684710,-3.688171
4,0.507445,2.142018,3.711743,-0.996651,-1.577145
5,0.342825,0.766992,1.564176,-0.926640,-1.988798
6,0.593920,1.440541,2.155203,-0.894066,-3.121043
7,0.743437,1.274493,0.742933,-0.684710,-3.688171
8,0.507445,2.142018,3.711743,-0.996651,-1.577145
9,0.743437,1.274493,0.742933,-0.684710,-3.688171
10,0.593920,1.440541,2.155203,-0.894066,-3.121043
11,0.342825,0.766992,1.564176,-0.926640,-1.988798
12,0.507445,2.142018,3.711743,-0.996651,-1.577145
13,0.743437,1.274493,0.742933,-0.684710,-3.688171
14,0.593920,1.440541,2.155203,-0.894066,-3.121043
15,0.342825,0.766992,1.564176,-0.926640,-1.988798
16,0.507445,2.147240,3.711743,-0.998269,-1.577145
17,0.743437,1.274493,0.742933,-0.684710,-3.688171
18,0.593920,1.440541,2.155203,-0.894066,-3.121043
19,0.342825,0.766992,1.564176,-0.926640,-1.988798
20,0.507445,2.147240,3.711743,-0.998269,-1.577145
21,0.342825,0.766992,1.564176,-0.926640,-1.988798
22,0.593920,1.440541,2.155203,-0.894066,-3.121043
23,0.743437,1.274493,0.742933,-0.684710,-3.688171
24,0.507445,2.147240,3.711743,-0.998269,-1.577145
25,0.743437,1.274493,0.742933,-0.684710,-3.688171
26,0.593920,1.440541,2.155203,-0.894066,-3.121043
27,0.507445,2.147240,3.711743,-0.998269,-1.577145
28,0.743437,1.274493,0.742933,-0.684710,-3.688171
29,0.593920,1.440541,2.155203,-0.894066,-3.121043
30,0.507445,2.147240,3.711743,-0.998269,-1.577145
31,0.743437,1.274493,0.742933,-0.684710,-3.688171
32,0.593920,1.440541,2.155203,-0.894066,-3.121043
33,0.507445,2.151077,3.711743,-0.999456,-1.577145
34,0.743437,1.270657,0.742933,-0.725680,-3.688171
35,0.593920,1.440541,2.155203,-0.894066,-3.121043
36,0.507445,2.151077,3.711743,-0.999456,-1.577145
37,0.342825,0.766992,1.564176,-0.926640,-1.988798
38,0.593920,1.440541,2.155203,-0.894066,-3.121043
39,0.743437,1.270657,0.742933,-0.725680,-3.688171
40,0.507445,2.151077,3.711743,-0.999456,-1.577145
41,0.342825,0.766992,1.564176,-0.926640,-1.988798
42,0.593920,1.440541,2.155203,-0.894066,-3.121043
43,0.743437,1.270657,0.742933,-0.725680,-3.688171
44,0.507445,2.151077,3.711743,-0.999456,-1.577145
45,0.342825,0.766992,1.564176,-0.926640,-1.988798
46,0.593920,1.440541,2.155203,-0.894066,-3.121043
47,0.743437,1.270657,0.742933,-0.725680,-3.688171
48,0.744390,1.270657,0.742933,-0.769414,-3.685411
49,0.507445,2.151077,3.711743,-0.999456,-1.577145
50,0.743437,1.270657,0.742933,-0.725680,-3.688171
51,0.593920,1.440541,2.155203,-0.894066,-3.121043
52,0.342825,0.766992,1.564176,-0.926640,-1.988798
53,0.744390,1.270657,0.742933,-0.769414,-3.685411
54,0.507445,2.151077,3.711743,-0.999456,-1.577145
55,0.743437,1.270657,0.742933,-0.725680,-3.688171
56,0.744390,1.270657,0.742933,-0.769414,-3.685411
57,0.597183,1.440541,2.155203,-0.934607,-3.127787
58,0.507445,2.145945,3.711743,-0.997868,-1.577145
59,0.507445,2.151077,3.711743,-0.999456,-1.577145
60,0.597183,1.440541,2.155203,-0.934607,-3.127787
61,0.744390,1.270657,0.742933,-0.769414,-3.685411
62,0.743437,1.270657,0.742933,-0.725680,-3.688171
63,0.507445,2.151077,3.711743,-0.999456,-1.577145
64,0.597183,1.440541,2.155203,-0.934607,-3.127787
65,0.744390,1.270657,0.742933,-0.769414,-3.685411
66,0.743437,1.270657,0.742933,-0.725680,-3.688171
67,0.507445,2.151077,3.711743,-0.999456,-1.577145
68,0.743437,1.270657,0.742933,-0.725680,-3.688171
69,0.597183,1.440541,2.155203,-0.934607,-3.127787
70,0.744390,1.270657,0.742933,-0.769414,-3.685411
71,0.596250,1.440541,2.155203,-0.931699,-3.197855
72,0.507445,2.151077,3.711743,-0.999456,-1.577145
73,0.743437,1.270657,0.742933,-0.725680,-3.688171
74,0.597183,1.440541,2.155203,-0.934607,-3.127787
75,0.744390,1.270657,0.742933,-0.769414,-3.685411
76,0.596250,1.440541,2.155203,-0.931699,-3.197855
77,0.507445,2.151077,3.711743,-0.999456,-1.577145
78,0.743437,1.270657,0.742933,-0.725680,-3.688171
79,0.597183,1.440541,2.155203,-0.934607,-3.127787
80,0.744390,1.270657,0.742933,-0.769414,-3.685411
81,0.596250,1.440541,2.155203,-0.931699,-3.197855
82,0.507445,2.151077,3.711743,-0.999456,-1.577145
83,0.597183,1.440541,2.155203,-0.934607,-3.127787
84,0.596250,1.440541,2.155203,-0.931699,-3.197855
85,0.744390,1.270657,0.742933,-0.769414,-3.685411
86,0.743437,1.270657,0.742933,-0.725680,-3.688171
87,0.507445,2.151077,3.711743,-0.999456,-1.577145
88,0.597183,1.440541,2.155203,-0.934607,-3.127787
89,0.596250,1.440541,2.155203,-0.931699,-3.197855
90,0.744390,1.270657,0.742933,-0.769414,-3.685411
91,0.743437,1.270657,0.742933,-0.725680,-3.688171
92,0.504039,2.151077,3.711743,-0.965114,-1.568209
93,0.507445,2.151077,3.608812,-0.929075,-1.578052
94,0.738558,1.270657,0.742933,-0.670650,-3.675620
95,0.507445,2.151077,3.711743,-0.999456,-1.577145
96,0.597183,1.440541,2.155203,-0.934607,-3.127787
97,0.596250,1.440541,2.155203,-0.931699,-3.197855
98,0.744390,1.270657,0.742933,-0.769414,-3.685411
99,0.743437,1.270657,0.742933,-0.725680,-3.688171
100,0.507445,2.012278,3.711743,-0.978340,-1.577528
101,0.507209,2.151077,3.807290,-0.991732,-1.575915
102,0.738558,1.270657,0.742933,-0.670650,-3.675620
103,0.507445,2.151077,3.608812,-0.929075,-1.578052
104,0.507445,2.151077,3.711743,-0.999456,-1.577145
105,0.597183,1.440541,2.155203,-0.934607,-3.127787
106,0.596250,1.440541,2.155203,-0.931699,-3.197855
107,0.744390,1.270657,0.742933,-0.769414,-3.685411
108,0.510474,2.151077,3.711743,-0.998474,-1.584843
109,0.755235,1.270657,0.681751,-0.760426,-3.698367
110,0.507211,2.155310,3.807290,-0.992930,-1.575915
111,0.743437,1.270657,0.742933,-0.725680,-3.688171
112,0.507445,2.151077,3.608812,-0.929075,-1.578052
113,0.507445,2.151077,3.711743,-0.999456,-1.577145
114,0.597183,1.440541,2.155203,-0.934607,-3.127787
115,0.596250,1.440541,2.155203,-0.931699,-3.197855
116,0.744390,1.270657,0.742933,-0.769414,-3.685411
117,0.510474,2.151077,3.711743,-0.998474,-1.584843
118,0.755235,1.270657,0.681751,-0.760426,-3.698367
119,0.507211,2.155310,3.807290,-0.992930,-1.575915
120,0.743437,1.270657,0.742933,-0.725680,-3.688171
121,0.507445,2.151077,3.608812,-0.929075,-1.578052
122,0.507445,2.151077,3.711743,-0.999456,-1.577145
123,0.510474,2.151077,3.711743,-0.998474,-1.584843
124,0.597183,1.440541,2.155203,-0.934607,-3.127787
125,0.596250,1.440541,2.155203,-0.931699,-3.197855
126,0.744390,1.270657,0.742933,-0.769414,-3.685411
127,0.755235,1.270657,0.681751,-0.760426,-3.698367
128,0.507445,2.151077,3.711743,-0.999456,-1.577145
129,0.510474,2.151077,3.711743,-0.998474,-1.584843
130,0.597183,1.440541,2.155203,-0.934607,-3.127787
131,0.596250,1.440541,2.155203,-0.931699,-3.197855
132,0.744390,1.270657,0.742933,-0.769414,-3.685411
133,0.755235,1.270657,0.681751,-0.760426,-3.698367
134,0.597183,1.265952,2.155203,-0.980120,-1.800661
135,0.507445,2.151077,3.711743,-0.999456,-1.577145
136,0.510474,2.151077,3.711743,-0.998474,-1.584843
137,0.597183,1.440541,2.155203,-0.934607,-3.127787
138,0.596250,1.440541,2.155203,-0.931699,-3.197855
139,0.744390,1.270657,0.742933,-0.769414,-3.685411
140,0.755235,1.270657,0.681751,-0.760426,-3.698367
141,0.597183,1.265952,2.155203,-0.980120,-1.800661
142,0.597183,1.440541,2.167308,-0.826895,-1.243456
143,0.507445,2.151077,3.711743,-0.999456,-1.577145
144,0.510474,2.151077,3.711743,-0.998474,-1.584843
145,0.596250,1.440541,2.155203,-0.931699,-3.197855
146,0.744390,1.270657,0.742933,-0.769414,-3.685411
147,0.755235,1.270657,0.681751,-0.760426,-3.698367
148,0.596237,1.439068,2.155203,-0.940105,-3.197635
149,0.597196,1.267425,2.155203,-0.981444,-1.800825
150,0.507445,2.151077,3.711743,-0.999456,-1.577145
151,0.597196,1.267425,2.155203,-0.981444,-1.800825
152,0.596237,1.439068,2.155203,-0.940105,-3.197635
153,0.755235,1.270657,0.681751,-0.760426,-3.698367
154,0.744390,1.270657,0.742933,-0.769414,-3.685411
155,0.596250,1.440541,2.155203,-0.931699,-3.197855
156,0.510474,2.151077,3.711743,-0.998474,-1.584843
157,0.507445,2.151077,3.711743,-0.999456,-1.577145
158,0.510474,2.151077,3.711743,-0.998474,-1.584843
159,0.597196,1.267425,2.155203,-0.981444,-1.800825
160,0.596237,1.439068,2.155203,-0.940105,-3.197635
161,0.596250,1.440541,2.155203,-0.931699,-3.197855
162,0.744390,1.270657,0.742933,-0.769414,-3.685411
163,0.755235,1.270657,0.681751,-0.760426,-3.698367
164,0.507445,2.151077,3.711743,-0.999456,-1.577145
165,0.510474,2.151077,3.711743,-0.998474,-1.584843
166,0.597196,1.267425,2.155203,-0.981444,-1.800825
167,0.596237,1.439068,2.155203,-0.940105,-3.197635
168,0.596250,1.440541,2.155203,-0.931699,-3.197855
169,0.744390,1.270657,0.742933,-0.769414,-3.685411
170,0.755235,1.270657,0.681751,-0.760426,-3.698367
171,0.498484,2.151077,3.711743,-0.988712,-1.567335
172,0.510474,2.151077,3.794762,-0.975065,-1.585517
173,0.507445,1.898099,3.711743,-0.895354,-1.577528
174,0.507445,2.151077,3.711743,-0.999456,-1.577145
175,0.510474,2.151077,3.711743,-0.998474,-1.584843
176,0.597196,1.267425,2.155203,-0.981444,-1.800825
177,0.596237,1.439068,2.155203,-0.940105,-3.197635
178,0.596250,1.440541,2.155203,-0.931699,-3.197855
179,0.744390,1.270657,0.742933,-0.769414,-3.685411
180,0.755235,1.270657,0.681751,-0.760426,-3.698367
181,0.510304,2.151077,3.711743,-0.995997,-1.587005
182,0.607506,1.267425,2.155203,-0.978247,-1.835186
