Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
77,1.232215,2.314795,0.558759,-0.079653,-5.639845,0
78,1.919011,1.035222,0.172184,-0.000000,-6.650571,0
79,1.919011,1.035222,0.172184,-0.000000,-6.650571,0
80,1.919011,1.035222,0.172184,-0.000000,-6.650571,0
81,1.919011,1.035222,0.172184,-0.000000,-6.650571,0
82,1.919011,1.035222,0.172184,-0.000000,-6.650571,0
83,1.926295,2.895247,4.073409,-0.000000,-6.683177,0
84,1.981127,0.528861,3.966140,-0.000000,-6.912109,0
85,1.981127,0.528861,3.966140,-0.000000,-6.912109,0
86,1.981127,0.528861,3.966140,-0.000000,-6.912109,0
87,1.981127,0.528861,3.966140,-0.000000,-6.912109,0
88,1.988969,0.755917,3.135140,-0.000000,-6.949764,0
