Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
31,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
32,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
33,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
34,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
35,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
36,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
37,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
38,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
39,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
40,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
41,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
42,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
43,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
44,0.468302,0.712352,0.738845,-0.996346,-2.178911,1
45,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
46,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
47,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
48,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
49,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
50,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
51,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
52,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
53,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
54,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
55,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
56,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
57,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
58,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
59,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
60,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
61,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
62,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
63,0.468302,0.712963,1.019595,-0.975277,-2.179742,1
64,0.471832,0.706915,0.306148,-0.745792,-2.180251,1
65,0.471832,0.706915,0.306148,-0.745792,-2.180251,1
66,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
67,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
68,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
69,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
70,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
71,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
72,1.408528,2.131573,0.349848,-0.643765,-3.993479,1
73,1.408528,2.131573,0.348877,-0.643765,-3.993479,1
74,1.378718,2.135338,0.342599,-0.600287,-4.770345,1
75,1.378718,2.135338,0.342599,-0.600287,-4.770345,1
76,1.378718,2.135338,0.343779,-0.600287,-4.770345,1
77,1.378718,2.135338,0.342599,-0.600287,-4.770345,1
78,1.378718,2.135338,0.343779,-0.600287,-4.770345,1
79,1.378718,2.135338,0.342599,-0.600287,-4.770345,1
80,1.378718,2.135338,0.343779,-0.600287,-4.770345,1
81,1.402044,2.184171,0.349848,-0.514598,-5.267067,0
82,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
83,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
84,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
85,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
86,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
87,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
88,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
89,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
90,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
91,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
92,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
93,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
94,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
95,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
96,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
97,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
98,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
99,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
100,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
101,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
102,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
103,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
104,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
105,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
106,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
107,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
108,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
109,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
110,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
111,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
112,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
113,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
114,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
115,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
116,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
117,1.190258,2.210504,0.742132,-0.472611,-5.657363,0
118,1.190258,2.210420,0.737356,-0.456929,-5.682159,0
119,1.190258,2.210420,0.737356,-0.456929,-5.682159,0
120,1.190258,2.210420,0.737356,-0.456929,-5.682159,0
121,1.190258,2.210420,0.737356,-0.456929,-5.682159,0
122,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
123,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
124,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
125,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
126,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
127,1.193492,2.210504,0.722489,-0.439427,-5.689556,0
128,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
129,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
130,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
131,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
132,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
133,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
134,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
135,1.439334,2.325958,0.451249,-0.438198,-6.379312,0
136,1.410540,2.227838,0.349857,-0.420582,-6.620818,0
137,1.410540,2.227838,0.349857,-0.420582,-6.620818,0
138,1.410540,2.227838,0.349857,-0.420582,-6.620818,0
139,1.410540,2.227838,0.349857,-0.420582,-6.620818,0
140,1.976126,2.454627,0.556283,-0.000000,-6.885447,0
141,1.999720,2.210421,0.528476,-0.000000,-6.977430,0
142,1.999720,2.210421,0.528476,-0.000000,-6.977430,0
143,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
144,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
145,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
146,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
147,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
148,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
149,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
150,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
151,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
152,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
153,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
154,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
155,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
156,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
157,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
158,1.999948,2.129594,0.542516,-0.000000,-6.977916,0
159,1.999969,0.671195,0.003783,-0.000000,-6.986983,0
160,1.999969,0.671195,0.003783,-0.000000,-6.986983,0
161,1.999969,0.671195,0.003783,-0.000000,-6.986983,0
162,1.999969,0.671195,0.003783,-0.000000,-6.986983,0
