Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
243,0.471832,0.716816,1.011740,-0.999925,-1.503915
244,0.726184,2.138015,2.330135,-0.999172,-2.051064
245,0.728393,2.181459,2.364180,-0.996942,-2.059293
246,0.468302,0.712352,0.738845,-0.996346,-2.178911
247,0.468302,0.712963,1.019595,-0.975277,-2.179742
248,0.728393,2.181459,2.360477,-0.996942,-2.059293
249,0.468302,0.712963,0.353350,-0.637391,-2.174541
250,0.461321,0.664822,0.547309,-0.838015,-2.112994
251,0.471832,0.695990,0.347078,-0.940854,-2.086589
252,0.415544,0.624999,0.356940,-0.659061,-2.088438
253,0.471832,0.716816,1.011740,-0.999925,-1.503915
254,0.726184,2.138015,2.330135,-0.999172,-2.051064
255,0.468302,0.712352,0.738845,-0.996346,-2.178911
256,0.468302,0.712963,1.019595,-0.975277,-2.179742
257,1.408528,2.131573,0.349848,-0.643765,-3.993479
258,0.728431,2.181459,2.364180,-0.997109,-2.059860
259,0.726146,2.138015,2.330135,-0.997881,-2.051056
260,0.461321,0.664822,0.547309,-0.838015,-2.112994
261,0.471832,0.695990,0.347078,-0.940854,-2.086589
262,0.736895,2.158388,2.327800,-0.963709,-2.076488
263,0.468302,0.712963,0.353350,-0.637391,-2.174541
264,0.728393,2.181459,2.364180,-0.996942,-2.059293
265,0.728393,2.181459,2.360477,-0.996942,-2.059293
266,0.473168,0.624999,0.356844,-0.990563,-1.508145
267,0.415544,0.624999,0.376583,-0.659079,-2.088897
268,0.471832,0.716816,1.011740,-0.999925,-1.503915
269,0.726184,2.138015,2.330135,-0.999172,-2.051064
270,0.468302,0.712352,0.738845,-0.996346,-2.178911
271,0.468302,0.712963,1.019595,-0.975277,-2.179742
272,1.408528,2.131573,0.349848,-0.643765,-3.993479
273,0.728431,2.181459,2.364180,-0.997109,-2.059860
274,0.471832,0.715560,1.125093,-0.999747,-1.503915
275,0.468302,0.712963,0.353350,-0.637391,-2.174541
276,0.461321,0.664822,0.547309,-0.838015,-2.112994
277,0.468302,0.712963,0.523768,-0.903806,-2.090458
278,0.726146,2.138015,2.330135,-0.997881,-2.051056
279,0.471832,0.695990,0.347078,-0.940854,-2.086589
280,0.735127,2.138015,2.330135,-0.969894,-2.072856
281,0.728393,2.181459,2.364180,-0.996942,-2.059293
282,0.736895,2.158388,2.327800,-0.963709,-2.076488
283,0.728393,2.181459,2.360477,-0.996942,-2.059293
284,0.471832,0.716816,1.011740,-0.999925,-1.503915
285,0.726184,2.138015,2.330135,-0.999172,-2.051064
286,0.728431,2.181459,2.364180,-0.997109,-2.059860
287,0.468302,0.712352,0.738845,-0.996346,-2.178911
288,0.468302,0.712963,1.019595,-0.975277,-2.179742
289,1.408528,2.131573,0.349848,-0.643765,-3.993479
290,0.726184,2.138015,2.330135,-0.999172,-2.051064
291,0.728431,2.181459,2.364180,-0.997109,-2.059860
292,0.468302,0.712352,0.738845,-0.996346,-2.178911
293,0.468302,0.712963,1.019595,-0.975277,-2.179742
294,1.408528,2.131573,0.349848,-0.643765,-3.993479
295,1.378718,2.135338,0.342599,-0.600287,-4.770345
296,0.471832,0.716816,1.049891,-0.999947,-1.503915
297,0.724598,2.181459,2.364180,-0.970885,-2.050997
298,0.446794,0.724084,1.019595,-0.602387,-2.103061
299,0.471832,0.716816,1.011740,-0.999925,-1.503915
300,0.471832,0.690923,1.011740,-0.999604,-1.503915
301,0.468302,0.712963,1.270396,-0.984336,-1.492869
302,0.529459,0.716816,0.455798,-0.627463,-0.708976
303,0.726184,2.138015,2.330135,-0.999172,-2.051064
304,0.728431,2.181459,2.364180,-0.997109,-2.059860
305,0.468302,0.712352,0.738845,-0.996346,-2.178911
306,0.468302,0.712963,1.019595,-0.975277,-2.179742
307,1.408528,2.131573,0.349848,-0.643765,-3.993479
308,1.378718,2.135338,0.342599,-0.600287,-4.770345
309,0.471832,0.716816,1.049891,-0.999947,-1.503915
310,1.378718,2.135338,0.343779,-0.600287,-4.770345
311,0.724598,2.181459,2.364180,-0.970885,-2.050997
312,0.446794,0.697451,0.460635,-0.788701,-2.105937
313,0.471832,0.716816,0.357806,-0.632678,-2.180251
314,0.471832,0.716816,1.011740,-0.999925,-1.503915
315,0.471832,0.690923,1.011740,-0.999604,-1.503915
316,0.468302,0.712963,1.025579,-0.856925,-1.926808
317,0.446794,0.724084,1.019595,-0.602387,-2.103061
318,0.471832,0.716879,1.007745,-0.617566,-2.030227
319,0.498520,0.716816,1.049891,-0.925283,-1.566980
320,0.726184,2.138015,2.330135,-0.999172,-2.051064
321,0.728431,2.181459,2.364180,-0.997109,-2.059860
322,0.468302,0.712352,0.738845,-0.996346,-2.178911
323,0.468302,0.712963,1.019595,-0.975277,-2.179742
324,1.408528,2.131573,0.349848,-0.643765,-3.993479
325,1.378718,2.135338,0.342599,-0.600287,-4.770345
326,1.378718,2.135338,0.343779,-0.600287,-4.770345
327,0.471832,0.713202,1.011740,-0.999958,-1.503915
328,0.471832,0.706915,0.306148,-0.745792,-2.180251
329,0.483121,0.716816,1.049891,-0.987935,-1.534574
330,0.729471,2.231681,2.364180,-0.974422,-2.061442
331,0.455494,0.671195,0.207404,-0.954033,-2.135169
332,0.471832,0.716816,1.049891,-0.999947,-1.503915
333,0.471832,0.716816,0.357806,-0.632678,-2.180251
334,0.471832,0.716816,1.011740,-0.999925,-1.503915
335,0.446794,0.697451,1.017427,-0.696206,-2.107891
336,0.724598,2.181459,2.364180,-0.970885,-2.050997
337,0.446794,0.697451,0.460635,-0.788701,-2.105937
338,0.726184,2.138015,2.330135,-0.999172,-2.051064
339,0.728431,2.181459,2.364180,-0.997109,-2.059860
340,0.468302,0.712352,0.738845,-0.996346,-2.178911
341,0.468302,0.712963,1.019595,-0.975277,-2.179742
342,1.408528,2.131573,0.349848,-0.643765,-3.993479
343,1.378718,2.135338,0.342599,-0.600287,-4.770345
344,1.378718,2.135338,0.343779,-0.600287,-4.770345
345,0.471832,0.713202,1.011740,-0.999958,-1.503915
346,0.471832,0.706915,0.306148,-0.745792,-2.180251
347,1.408528,2.131573,0.348877,-0.643765,-3.993479
348,0.728431,2.181480,2.364180,-0.997109,-2.059860
349,0.729471,2.231681,2.364180,-0.974422,-2.061442
350,0.455494,0.671195,0.207404,-0.954033,-2.135169
351,0.471832,0.716816,1.049891,-0.999947,-1.503915
352,0.471832,0.716816,0.357806,-0.632678,-2.180251
353,1.410550,2.132731,0.345512,-0.602889,-3.921859
354,0.471832,0.716816,1.011740,-0.999925,-1.503915
355,0.471832,0.713077,0.306148,-0.615822,-2.180251
