n_evals,sp_global
100,0.17323333752185685
200,0.13020928526153897
300,0.12323984978868982
400,0.14158992841342638
500,0.10323159479249308
600,0.0825799541326265
700,0.07999999999999982
800,0.0571428571428572
900,0.05349082760823892
1000,0.037735849056603835
