n_evals,gd_all_default
100,0.16956623282961117
200,0.1076783693295714
300,0.08781290236485059
400,0.09643371035286429
500,0.09767820179772721
600,0.10804042818043454
700,0.0911842699805071
800,0.0852718469277204
900,0.07216005385894357
1000,0.06325715756672427
