n_evals,hv_all
100,0.23716700993558176
200,0.41113116326013227
300,0.44644592876662587
400,0.45267144637953854
500,0.4880492925010434
600,0.49606884759961906
700,0.5236029807053082
800,0.5373141864798125
900,0.5737820186434448
1000,0.5990056102850203
