Index,car_width,car_length,sampling_rate,isCollision,ego_vimpact,min_ttc,stopCondition,endTime,timeCollision
790,1.98,4.31,100,0.00,0.00,0.80,3.00,10.00,-1
791,1.98,4.31,100,0.00,0.00,0.32,3.00,10.00,-1
792,1.98,4.31,100,1.00,1.86,10.00,4.00,5.47,-1
793,1.98,4.31,100,0.00,0.00,0.32,3.00,10.00,-1
794,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
795,1.98,4.31,100,0.00,0.00,0.84,3.00,10.00,-1
796,1.98,4.31,100,0.00,0.00,0.98,3.00,10.00,-1
797,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
798,1.98,4.31,100,1.00,1.83,10.00,4.00,5.49,-1
799,1.98,4.31,100,0.00,0.00,0.80,3.00,10.00,-1
800,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
801,1.98,4.31,100,1.00,2.76,10.00,4.00,3.71,-1
802,1.98,4.31,100,1.00,2.74,10.00,4.00,3.72,-1
803,1.98,4.31,100,0.00,0.00,0.14,3.00,10.00,-1
804,1.98,4.31,100,1.00,2.75,10.00,4.00,3.71,-1
805,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
806,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
807,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
808,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
809,1.98,4.31,100,1.00,1.93,10.00,4.00,5.20,-1
810,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
811,1.98,4.31,100,0.00,0.00,0.29,3.00,10.00,-1
812,1.98,4.31,100,0.00,0.00,0.42,3.00,10.00,-1
813,1.98,4.31,100,0.00,0.00,0.49,3.00,10.00,-1
814,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
815,1.98,4.31,100,0.00,0.00,0.09,3.00,10.00,-1
816,1.98,4.31,100,0.00,0.00,0.89,3.00,10.00,-1
817,1.98,4.31,100,1.00,2.74,10.00,4.00,3.72,-1
818,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
819,1.98,4.31,100,0.00,0.00,0.19,3.00,10.00,-1
820,1.98,4.31,100,0.00,0.00,0.17,3.00,10.00,-1
821,1.98,4.31,100,1.00,2.75,10.00,4.00,3.72,-1
822,1.98,4.31,100,1.00,2.75,10.00,4.00,3.72,-1
823,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
824,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
825,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
826,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
827,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
828,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
829,1.98,4.31,100,1.00,3.18,0.32,4.00,7.63,-1
830,1.98,4.31,100,0.00,0.00,0.38,3.00,10.00,-1
831,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
832,1.98,4.31,100,0.00,0.00,0.50,3.00,10.00,-1
833,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
834,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
835,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
836,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
837,1.98,4.31,100,0.00,0.00,0.18,3.00,10.00,-1
838,1.98,4.31,100,0.00,0.00,0.76,3.00,10.00,-1
839,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
840,1.98,4.31,100,0.00,0.00,0.20,3.00,10.00,-1
841,1.98,4.31,100,0.00,0.00,0.19,3.00,10.00,-1
842,1.98,4.31,100,1.00,2.74,10.00,4.00,3.73,-1
843,1.98,4.31,100,1.00,2.75,10.00,4.00,3.74,-1
844,1.98,4.31,100,1.00,1.83,10.00,4.00,5.41,-1
845,1.98,4.31,100,1.00,1.82,10.00,4.00,5.50,-1
846,1.98,4.31,100,1.00,1.81,10.00,4.00,5.51,-1
847,1.98,4.31,100,1.00,1.86,10.00,4.00,5.36,-1
848,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
849,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
850,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
851,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
852,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
853,1.98,4.31,100,1.00,3.14,0.32,4.00,7.70,-1
854,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
855,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
856,1.98,4.31,100,0.00,0.00,0.09,3.00,10.00,-1
857,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
858,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
859,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
860,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
861,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
862,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
863,1.98,4.31,100,0.00,0.00,0.85,3.00,10.00,-1
864,1.98,4.31,100,0.00,0.00,0.85,3.00,10.00,-1
865,1.98,4.31,100,0.00,0.00,0.77,3.00,10.00,-1
866,1.98,4.31,100,1.00,2.73,10.00,4.00,3.75,-1
867,1.98,4.31,100,1.00,1.83,10.00,4.00,5.47,-1
868,1.98,4.31,100,1.00,1.83,10.00,4.00,5.47,-1
869,1.98,4.31,100,1.00,1.51,10.00,4.00,6.48,-1
870,1.98,4.31,100,1.00,1.86,10.00,4.00,5.40,-1
871,1.98,4.31,100,1.00,1.86,10.00,4.00,5.28,-1
872,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
873,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
874,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
875,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
876,1.98,4.31,100,1.00,3.07,0.32,4.00,7.75,-1
877,1.98,4.31,100,0.00,0.00,0.33,3.00,10.00,-1
878,1.98,4.31,100,0.00,0.00,0.33,3.00,10.00,-1
879,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
880,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
881,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
882,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
883,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
884,1.98,4.31,100,0.00,0.00,0.90,3.00,10.00,-1
885,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
886,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
887,1.98,4.31,100,0.00,0.00,0.88,3.00,10.00,-1
888,1.98,4.31,100,0.00,0.00,0.86,3.00,10.00,-1
889,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
890,1.98,4.31,100,0.00,0.00,0.76,3.00,10.00,-1
891,1.98,4.31,100,1.00,1.50,10.00,4.00,6.57,-1
892,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
893,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
894,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
895,1.98,4.31,100,0.00,0.00,0.32,3.00,10.00,-1
896,1.98,4.31,100,1.00,2.76,10.00,4.00,3.72,-1
897,1.98,4.31,100,1.00,1.86,10.00,4.00,5.47,-1
898,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
899,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
900,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
901,1.98,4.31,100,1.00,2.74,10.00,4.00,3.72,-1
902,1.98,4.31,100,0.00,0.00,0.14,3.00,10.00,-1
903,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
904,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
905,1.98,4.31,100,1.00,1.93,10.00,4.00,5.20,-1
906,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
907,1.98,4.31,100,0.00,0.00,0.29,3.00,10.00,-1
908,1.98,4.31,100,0.00,0.00,0.49,3.00,10.00,-1
909,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
910,1.98,4.31,100,0.00,0.00,0.09,3.00,10.00,-1
911,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
912,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
913,1.98,4.31,100,0.00,0.00,0.91,3.00,10.00,-1
914,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
915,1.98,4.31,100,1.00,1.94,10.00,4.00,5.14,-1
916,1.98,4.31,100,1.00,2.76,10.00,4.00,3.70,-1
917,1.98,4.31,100,0.00,0.00,0.43,3.00,10.00,-1
918,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
919,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
920,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
921,1.98,4.31,100,1.00,3.18,0.32,4.00,7.63,-1
922,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
923,1.98,4.31,100,0.00,0.00,0.50,3.00,10.00,-1
924,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
925,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
926,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
927,1.98,4.31,100,0.00,0.00,0.17,3.00,10.00,-1
928,1.98,4.31,100,0.00,0.00,0.12,3.00,10.00,-1
929,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
930,1.98,4.31,100,0.00,0.00,0.89,3.00,10.00,-1
931,1.98,4.31,100,0.00,0.00,0.19,3.00,10.00,-1
932,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
933,1.98,4.31,100,1.00,2.75,10.00,4.00,3.71,-1
934,1.98,4.31,100,1.00,2.74,10.00,4.00,3.72,-1
935,1.98,4.31,100,1.00,2.76,10.00,4.00,3.71,-1
936,1.98,4.31,100,0.00,0.00,0.42,3.00,10.00,-1
937,1.98,4.31,100,1.00,3.64,0.36,4.00,6.80,-1
938,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
939,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
940,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
941,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
942,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
943,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
944,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
945,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
946,1.98,4.31,100,1.00,3.14,0.32,4.00,7.70,-1
947,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
948,1.98,4.31,100,0.00,0.00,0.09,3.00,10.00,-1
949,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
950,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
951,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
952,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
953,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
954,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
955,1.98,4.31,100,1.00,1.88,10.00,4.00,5.25,-1
956,1.98,4.31,100,0.00,0.00,0.86,3.00,10.00,-1
957,1.98,4.31,100,0.00,0.00,0.19,3.00,10.00,-1
958,1.98,4.31,100,0.00,0.00,0.11,3.00,10.00,-1
959,1.98,4.31,100,1.00,2.75,10.00,4.00,3.72,-1
960,1.98,4.31,100,1.00,2.75,10.00,4.00,3.72,-1
961,1.98,4.31,100,0.00,0.00,0.38,3.00,10.00,-1
962,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
963,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
964,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
965,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
966,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
967,1.98,4.31,100,0.00,0.00,0.31,3.00,10.00,-1
968,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
969,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
970,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
971,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
972,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
973,1.98,4.31,100,0.00,0.00,0.93,3.00,10.00,-1
974,1.98,4.31,100,1.00,1.83,10.00,4.00,5.41,-1
975,1.98,4.31,100,1.00,1.81,10.00,4.00,5.51,-1
976,1.98,4.31,100,1.00,1.86,10.00,4.00,5.36,-1
977,1.98,4.31,100,1.00,1.82,10.00,4.00,5.45,-1
978,1.98,4.31,100,1.00,1.84,10.00,4.00,5.42,-1
979,1.98,4.31,100,0.00,0.00,0.81,3.00,10.00,-1
980,1.98,4.31,100,0.00,0.00,0.18,3.00,10.00,-1
981,1.98,4.31,100,0.00,0.00,0.76,3.00,10.00,-1
982,1.98,4.31,100,0.00,0.00,0.20,3.00,10.00,-1
983,1.98,4.31,100,1.00,2.74,10.00,4.00,3.73,-1
984,1.98,4.31,100,1.00,3.07,0.32,4.00,7.75,-1
985,1.98,4.31,100,1.00,2.75,10.00,4.00,3.74,-1
986,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
987,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
988,1.98,4.31,100,1.00,1.51,10.00,4.00,6.48,-1
989,1.98,4.31,100,0.00,0.00,0.77,3.00,10.00,-1
990,1.98,4.31,100,0.00,0.00,0.32,3.00,10.00,-1
991,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
992,1.98,4.31,100,1.00,1.86,10.00,4.00,5.40,-1
993,1.98,4.31,100,0.00,0.00,0.92,3.00,10.00,-1
994,1.98,4.31,100,0.00,0.00,10.00,3.00,10.00,-1
995,1.98,4.31,100,0.00,0.00,0.85,3.00,10.00,-1
996,1.98,4.31,100,0.00,0.00,0.33,3.00,10.00,-1
997,1.98,4.31,100,1.00,2.73,10.00,4.00,3.75,-1
998,1.98,4.31,100,0.00,0.00,0.10,3.00,10.00,-1
999,1.98,4.31,100,0.00,0.00,0.33,3.00,10.00,-1
