Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
38,0.503640,1.259216,2.237542,-0.643007,-2.900309
39,0.609094,1.602695,2.689241,-0.964131,-1.841075
40,0.473363,1.374379,2.862073,-0.622925,-2.501192
41,0.609094,1.599904,2.689241,-0.959825,-1.841075
42,0.609094,1.597776,2.689241,-0.956247,-1.841075
43,0.521788,0.988203,2.104163,-0.925628,-1.626502
44,0.608795,1.259216,2.237542,-0.894216,-1.838411
45,0.521788,0.984197,2.104163,-0.905629,-1.626502
46,0.965510,2.397309,1.463971,-0.809287,-2.758412
47,0.631987,1.396154,2.104163,-0.996843,-1.885593
48,0.473363,1.374379,2.963427,-0.928824,-2.686629
49,0.631987,1.396154,2.108026,-0.996843,-1.885593
50,0.966485,2.330818,1.456922,-0.754822,-2.761754
51,0.968301,2.397309,1.463971,-0.750746,-2.768690
52,0.722175,1.190794,0.533766,-0.664893,-3.715057
53,0.961941,2.397309,1.464030,-0.871912,-2.745276
54,0.609094,1.602695,2.545046,-0.987433,-1.841075
55,0.605559,1.597776,2.689241,-0.988115,-1.827829
56,0.627849,1.275623,2.072886,-0.967216,-1.869753
57,0.965510,2.397309,1.489912,-0.692900,-2.758412
58,0.503640,1.259216,2.237542,-0.643007,-2.900309
59,0.961941,2.397309,1.489971,-0.791296,-2.745276
60,0.473363,1.373671,2.911258,-0.797574,-2.686629
61,0.609094,1.609345,2.660467,-0.982459,-1.841075
62,0.473363,1.374379,2.862073,-0.622925,-2.501192
63,0.609094,1.602695,2.689241,-0.964131,-1.841075
64,0.604770,1.602695,2.545046,-0.976912,-1.825882
65,0.609094,1.599904,2.689241,-0.959825,-1.841075
66,0.521788,0.993367,2.088245,-0.965611,-1.626502
67,0.609094,1.597776,2.689241,-0.956247,-1.841075
68,0.473363,1.374379,2.963427,-0.928824,-2.686629
69,0.968301,2.397309,1.463971,-0.750746,-2.768690
70,0.722175,1.190794,0.533766,-0.664893,-3.715057
71,0.961941,2.397309,1.464030,-0.871912,-2.745276
72,0.966485,2.378981,1.456922,-0.846127,-2.761754
73,0.631987,1.392052,2.130528,-0.997276,-1.885593
74,0.503640,1.259216,2.237542,-0.643007,-2.900309
75,0.965510,2.397309,1.463971,-0.809287,-2.758412
76,0.966485,2.330818,1.456922,-0.754822,-2.761754
77,0.631987,1.396154,2.104163,-0.996843,-1.885593
78,0.631987,1.396154,2.108026,-0.996843,-1.885593
79,0.961941,2.397309,1.489971,-0.791296,-2.745276
80,0.473363,1.373671,2.911258,-0.797574,-2.686629
81,0.965510,2.397309,1.489912,-0.692900,-2.758412
82,0.609094,1.602695,2.545046,-0.987433,-1.841075
83,0.605559,1.597776,2.689241,-0.988115,-1.827829
84,0.627849,1.275623,2.072886,-0.967216,-1.869753
85,0.600598,1.599904,2.689241,-0.996779,-1.810834
86,0.473363,1.373671,2.909479,-0.764278,-2.686629
87,0.609094,1.609345,2.660467,-0.982459,-1.841075
88,0.609094,1.609345,2.662246,-0.982459,-1.841075
89,0.623576,1.259216,2.178621,-0.769150,-1.867386
90,0.615372,1.609345,2.660467,-0.933737,-1.861335
91,0.604770,1.602695,2.545046,-0.976912,-1.825882
92,0.473363,1.374379,2.862073,-0.622925,-2.501192
93,0.609094,1.591686,2.660467,-0.973138,-1.841075
94,0.968301,2.397309,1.463971,-0.750746,-2.768690
95,0.961941,2.397309,1.464030,-0.871912,-2.745276
96,0.966485,2.378981,1.456922,-0.846127,-2.761754
97,0.631987,1.392052,2.130528,-0.997276,-1.885593
98,0.647398,1.396154,2.104163,-0.983984,-1.922542
99,0.595983,1.602695,2.545046,-0.947227,-2.702519
100,0.788500,1.256888,0.427830,-0.704452,-3.852672
101,0.965510,2.397309,1.463971,-0.809287,-2.758412
102,0.966485,2.330818,1.456922,-0.754822,-2.761754
103,0.631987,1.396154,2.104163,-0.996843,-1.885593
104,0.631987,1.396154,2.108026,-0.996843,-1.885593
105,0.473363,1.374379,2.963427,-0.928824,-2.686629
106,0.722175,1.190794,0.533766,-0.664893,-3.715057
107,0.961941,2.397309,1.489971,-0.791296,-2.745276
108,0.965510,2.397309,1.489912,-0.692900,-2.758412
109,0.609094,1.602695,2.545046,-0.987433,-1.841075
110,0.605559,1.597776,2.689241,-0.988115,-1.827829
111,0.627849,1.275623,2.072886,-0.967216,-1.869753
112,0.600598,1.599904,2.689241,-0.996779,-1.810834
113,0.473363,1.373671,2.911258,-0.797574,-2.686629
114,0.503640,1.259216,2.237542,-0.643007,-2.900309
115,0.961941,2.397309,1.509469,-0.685884,-2.745276
116,0.609094,1.609345,2.660467,-0.982459,-1.841075
117,0.609094,1.609345,2.662246,-0.982459,-1.841075
118,0.615372,1.609345,2.660467,-0.933737,-1.861335
119,0.623576,1.259216,2.158521,-0.827416,-1.867386
120,0.473363,1.374379,3.288970,-0.996418,-1.510689
121,0.473363,1.373671,2.909479,-0.764278,-2.686629
122,0.604770,1.602695,2.545046,-0.976912,-1.825882
123,0.623576,1.259216,2.178621,-0.769150,-1.867386
124,0.473363,1.373680,2.909479,-0.764191,-2.686629
125,0.609094,1.591686,2.660467,-0.973138,-1.841075
126,0.968301,2.397309,1.463971,-0.750746,-2.768690
127,0.961941,2.397309,1.464030,-0.871912,-2.745276
128,0.966485,2.378981,1.456922,-0.846127,-2.761754
129,0.631987,1.392052,2.130528,-0.997276,-1.885593
130,0.647398,1.396154,2.104163,-0.983984,-1.922542
131,0.595983,1.602695,2.545046,-0.947227,-2.702519
132,0.788500,1.256888,0.427830,-0.704452,-3.852672
133,0.884876,1.748679,1.108211,-0.605714,-4.200697
134,0.961941,2.378315,1.464030,-0.849921,-2.745276
135,0.965510,2.397309,1.463971,-0.809287,-2.758412
136,0.966485,2.330818,1.456922,-0.754822,-2.761754
137,0.631987,1.396154,2.104163,-0.996843,-1.885593
138,0.631987,1.396154,2.108026,-0.996843,-1.885593
139,0.473363,1.374379,2.963427,-0.928824,-2.686629
140,0.722175,1.190794,0.533766,-0.664893,-3.715057
141,0.961941,2.397309,1.489971,-0.791296,-2.745276
142,0.965510,2.397309,1.489912,-0.692900,-2.758412
143,0.609094,1.602695,2.545046,-0.987433,-1.841075
144,0.605559,1.597776,2.689241,-0.988115,-1.827829
145,0.600598,1.599904,2.689241,-0.996779,-1.810834
146,0.627849,1.294616,2.072886,-0.980739,-1.869753
147,0.473363,1.384489,2.963427,-0.860715,-2.686629
148,0.721114,1.190794,0.533766,-0.652510,-3.713549
149,0.961941,2.397309,1.509469,-0.685884,-2.745276
150,0.609094,1.609345,2.660467,-0.982459,-1.841075
151,0.609094,1.609345,2.662246,-0.982459,-1.841075
152,0.473363,1.374379,3.288970,-0.996418,-1.510689
153,0.627849,1.275623,2.072886,-0.967216,-1.869753
154,0.622086,1.381729,2.104163,-0.978323,-1.866641
155,0.473363,1.373671,2.911258,-0.797574,-2.686629
156,0.503640,1.259216,2.237542,-0.643007,-2.900309
157,0.473339,1.206917,3.017614,-0.996018,-1.507628
158,0.473363,1.373103,2.909479,-0.769583,-2.686629
159,0.623576,1.259216,2.158521,-0.827416,-1.867386
160,0.961941,2.397309,1.464030,-0.871912,-2.745276
161,0.647398,1.396154,2.104163,-0.983984,-1.922542
162,0.595983,1.602695,2.545046,-0.947227,-2.702519
163,0.884876,1.748679,1.108211,-0.605714,-4.200697
164,0.632148,1.396154,2.104163,-0.998515,-1.886178
165,0.657433,1.421767,2.104163,-0.980427,-1.935389
166,0.968301,2.397309,1.442042,-0.856816,-2.768690
167,0.805745,1.276254,0.401843,-0.757797,-3.996517
168,0.473363,1.374379,2.963427,-0.928824,-2.686629
169,0.631987,1.392052,2.130528,-0.997276,-1.885593
170,0.966485,2.378981,1.456922,-0.846127,-2.761754
171,0.961941,2.378315,1.464030,-0.849921,-2.745276
172,0.968301,2.397309,1.463971,-0.750746,-2.768690
173,0.788500,1.256888,0.427830,-0.704452,-3.852672
174,0.574041,1.396154,2.104163,-0.729064,-3.055869
175,0.473363,1.384489,2.963427,-0.860715,-2.686629
176,0.631987,1.396154,2.104163,-0.996843,-1.885593
177,0.631987,1.396154,2.108026,-0.996843,-1.885593
178,0.965510,2.397309,1.463971,-0.809287,-2.758412
179,0.966485,2.330818,1.456922,-0.754822,-2.761754
180,0.722175,1.190794,0.533766,-0.664893,-3.715057
181,0.475486,1.373671,2.911258,-0.848085,-2.627536
182,0.609094,1.602695,2.545046,-0.987433,-1.841075
183,0.600598,1.599904,2.689241,-0.996779,-1.810834
184,0.627849,1.294616,2.072886,-0.980739,-1.869753
185,0.606823,1.275522,2.072886,-0.995076,-1.831905
186,0.611515,1.275623,2.072886,-0.982111,-1.848613
187,0.961941,2.397309,1.489971,-0.791296,-2.745276
188,0.473363,1.373671,2.911258,-0.797574,-2.686629
189,0.965510,2.397309,1.489912,-0.692900,-2.758412
190,0.721114,1.190794,0.533766,-0.652510,-3.713549
191,0.473363,1.374379,3.288970,-0.996418,-1.510689
192,0.473363,1.373103,2.909479,-0.769583,-2.686629
193,0.627849,1.275623,2.072886,-0.967216,-1.869753
194,0.961941,2.397309,1.509469,-0.685884,-2.745276
195,0.503640,1.259216,2.237542,-0.643007,-2.900309
