Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
70,0.540337,2.212251,3.565798,-0.993692,-1.681257
71,0.500663,2.249821,3.843765,-0.996614,-1.567434
72,0.540337,2.212144,3.553195,-0.993520,-1.681257
73,0.500663,2.256155,3.843765,-0.996269,-1.567434
74,0.540337,2.212251,3.553195,-0.993519,-1.681257
75,0.540337,2.212251,3.377424,-0.922302,-1.681429
76,0.540337,2.212251,3.565798,-0.993692,-1.681257
77,0.500663,2.211474,3.843765,-0.998733,-1.567434
78,0.540337,2.212144,3.553195,-0.993520,-1.681257
79,0.500663,2.249237,3.843765,-0.996646,-1.567434
80,0.500663,2.249714,3.843765,-0.996620,-1.567434
81,0.540337,2.212251,3.553195,-0.993519,-1.681257
82,0.540337,2.212251,3.377424,-0.922302,-1.681429
83,0.540337,2.212251,3.565798,-0.993692,-1.681257
84,0.500663,2.211474,3.843765,-0.998733,-1.567434
85,0.540337,2.212110,3.553195,-0.993520,-1.681257
86,0.500663,2.211508,3.843765,-0.998731,-1.567434
87,0.540337,2.212251,3.377424,-0.922302,-1.681429
88,0.540337,2.212251,3.565798,-0.993692,-1.681257
89,0.500663,2.211474,3.843765,-0.998733,-1.567434
90,0.551019,2.382068,3.377424,-0.911667,-1.695433
91,0.540337,2.309647,3.377424,-0.955432,-1.681420
92,0.500663,2.211508,3.843765,-0.998731,-1.567434
93,0.540337,2.212110,3.553195,-0.993520,-1.681257
94,0.500663,2.211474,3.843765,-0.998733,-1.567434
95,0.540337,2.212251,3.565798,-0.993692,-1.681257
96,0.540337,2.309647,3.377424,-0.955432,-1.681420
97,0.540337,2.212251,3.377424,-0.922302,-1.681429
98,0.551019,2.382068,3.377424,-0.911667,-1.695433
99,0.500663,2.211474,3.843765,-0.998733,-1.567434
100,0.540337,2.212251,3.565798,-0.993692,-1.681257
101,0.551019,2.382068,3.377424,-0.911667,-1.695433
102,0.542610,2.212251,3.329789,-0.969577,-1.682367
103,1.957729,1.542906,0.000513,-0.970822,-0.603700
104,0.500663,2.211474,3.843765,-0.998733,-1.567434
105,0.540337,2.212251,3.565798,-0.993692,-1.681257
106,0.561041,1.140774,2.365123,-0.743494,-1.724255
107,0.551019,2.382068,3.477940,-0.977727,-1.697653
108,1.957729,1.542906,0.000513,-0.970822,-0.603700
109,0.551019,2.382068,3.377424,-0.911667,-1.695433
110,0.542610,2.212251,3.329789,-0.969577,-1.682367
111,0.500663,2.211474,3.843765,-0.998733,-1.567434
112,0.540337,2.212251,3.565798,-0.993692,-1.681257
113,0.561041,1.140774,2.365123,-0.743494,-1.724255
114,0.551019,2.382068,3.477940,-0.977727,-1.697653
115,0.500663,2.222909,3.838161,-0.996949,-1.567434
116,0.551019,2.382068,3.377424,-0.911667,-1.695433
117,0.542610,2.212251,3.329789,-0.969577,-1.682367
118,0.500663,2.211474,3.843765,-0.998733,-1.567434
119,0.540337,2.212251,3.565798,-0.993692,-1.681257
120,0.561041,1.140774,2.365123,-0.743494,-1.724255
121,0.551019,2.382068,3.477940,-0.977727,-1.697653
122,0.553086,1.140774,2.377025,-0.885185,-1.703805
123,0.500663,2.222733,3.838161,-0.996959,-1.567434
124,0.551019,2.382068,3.377424,-0.911667,-1.695433
125,0.500663,2.211474,3.843765,-0.998733,-1.567434
126,0.540337,2.212251,3.565798,-0.993692,-1.681257
127,0.551019,2.382068,3.477940,-0.977727,-1.697653
128,0.553086,1.140774,2.377025,-0.885185,-1.703805
129,0.561041,1.140774,2.365123,-0.743494,-1.724255
130,0.500663,2.211474,3.843765,-0.998733,-1.567434
131,0.540337,2.212251,3.565798,-0.993692,-1.681257
132,0.551019,2.382068,3.477940,-0.977727,-1.697653
133,0.553086,1.140774,2.377025,-0.885185,-1.703805
134,0.561041,1.140774,2.365123,-0.743494,-1.724255
135,0.500663,2.211474,3.845616,-0.998733,-1.567434
136,0.500663,2.211474,3.843765,-0.998733,-1.567434
137,0.561041,1.140995,2.364464,-0.744820,-1.724255
138,0.553086,1.140774,2.377025,-0.885185,-1.703805
139,0.551019,2.382541,3.477940,-0.977731,-1.697653
140,0.540337,2.212251,3.565798,-0.993692,-1.681257
141,0.500663,2.211474,3.845616,-0.998733,-1.567434
142,0.500663,2.211474,3.843765,-0.998733,-1.567434
143,0.561041,1.140995,2.364464,-0.744820,-1.724255
144,0.553086,1.140774,2.377025,-0.885185,-1.703805
145,0.551019,2.382541,3.477940,-0.977731,-1.697653
146,0.540337,2.212251,3.565798,-0.993692,-1.681257
147,0.500663,2.211474,3.845616,-0.998733,-1.567434
148,0.561041,1.140995,2.364464,-0.744820,-1.724255
149,0.553086,1.140774,2.377025,-0.885185,-1.703805
150,0.551019,2.382541,3.477940,-0.977731,-1.697653
151,0.550503,2.383532,3.477940,-0.999684,-1.695634
152,0.500663,2.211474,3.843765,-0.998733,-1.567434
153,0.553086,1.139838,2.377025,-0.880250,-1.703805
154,0.540337,2.212251,3.565798,-0.993692,-1.681257
155,0.550503,2.383532,3.477940,-0.999684,-1.695634
156,0.551019,2.382541,3.477940,-0.977731,-1.697653
157,0.553086,1.140774,2.377025,-0.885185,-1.703805
158,0.561041,1.140995,2.364464,-0.744820,-1.724255
159,0.550503,2.383532,3.477940,-0.999684,-1.695634
160,0.551019,2.382541,3.477940,-0.977731,-1.697653
161,0.553086,1.140774,2.377025,-0.885185,-1.703805
162,0.561041,1.140995,2.364464,-0.744820,-1.724255
163,0.532338,2.383532,3.477940,-0.941670,-1.664351
164,0.550503,2.383532,3.477940,-0.999684,-1.695634
165,0.551019,2.382541,3.477940,-0.977731,-1.697653
166,0.553086,1.140774,2.377025,-0.885185,-1.703805
167,0.561041,1.140995,2.364464,-0.744820,-1.724255
168,0.532338,1.950229,3.477940,-0.984531,-1.663890
169,0.550503,2.383532,3.477940,-0.999684,-1.695634
170,0.551019,2.382541,3.477940,-0.977731,-1.697653
171,0.553086,1.140774,2.377025,-0.885185,-1.703805
172,0.561041,1.140995,2.364464,-0.744820,-1.724255
173,0.532338,1.950229,3.477940,-0.984531,-1.663890
174,0.550503,2.383532,3.477940,-0.999684,-1.695634
175,0.551019,2.382541,3.477940,-0.977731,-1.697653
176,0.553086,1.140774,2.377025,-0.885185,-1.703805
177,0.561041,1.140995,2.364464,-0.744820,-1.724255
178,0.561041,1.143632,2.330229,-0.834913,-1.723054
179,0.550503,2.383532,3.477940,-0.999684,-1.695634
180,0.551019,2.382541,3.477940,-0.977731,-1.697653
181,0.553086,1.140774,2.377025,-0.885185,-1.703805
182,0.561041,1.143632,2.330229,-0.834913,-1.723054
183,0.561041,1.140995,2.364464,-0.744820,-1.724255
184,0.550503,2.383532,3.477940,-0.999684,-1.695634
185,0.553086,1.140774,2.377025,-0.885185,-1.703805
186,0.561041,1.143632,2.330229,-0.834913,-1.723054
187,0.561041,1.140995,2.364464,-0.744820,-1.724255
188,0.551020,2.383532,3.477940,-0.977740,-1.697653
189,0.550502,2.382541,3.477940,-0.999678,-1.695634
190,0.553086,1.140774,2.441174,-0.698705,-1.703805
191,0.551019,2.382541,3.477940,-0.977731,-1.697653
192,0.550503,2.383532,3.521988,-0.998934,-1.695634
193,0.550503,2.383532,3.477940,-0.999684,-1.695634
194,0.553086,1.140774,2.377025,-0.885185,-1.703805
195,0.561041,1.143632,2.330229,-0.834913,-1.723054
196,0.561041,1.140995,2.364464,-0.744820,-1.724255
197,0.551020,2.383532,3.477940,-0.977740,-1.697653
198,0.550502,2.382541,3.477940,-0.999678,-1.695634
199,0.553086,1.154842,2.441174,-0.792861,-1.703805
200,0.561041,1.140248,2.364464,-0.740329,-1.724255
201,0.551019,2.382541,3.477940,-0.977731,-1.697653
202,0.550503,2.383532,3.521988,-0.998934,-1.695634
203,0.553086,1.140774,2.441174,-0.698705,-1.703805
204,0.550503,2.383532,3.477940,-0.999684,-1.695634
205,0.553086,1.140774,2.377025,-0.885185,-1.703805
206,0.561041,1.143632,2.330229,-0.834913,-1.723054
207,0.561041,1.140995,2.364464,-0.744820,-1.724255
208,0.551020,2.383532,3.477940,-0.977740,-1.697653
209,0.561041,1.140995,2.362107,-0.744820,-1.724255
210,0.550502,2.382541,3.477940,-0.999678,-1.695634
211,0.553086,1.154842,2.441174,-0.792861,-1.703805
212,0.551019,2.382541,3.477940,-0.977731,-1.697653
213,0.561041,1.140248,2.364464,-0.740329,-1.724255
214,0.550503,2.383532,3.521988,-0.998934,-1.695634
215,0.553086,1.141437,2.441174,-0.703326,-1.703805
216,0.550503,2.383532,3.477940,-0.999684,-1.695634
217,0.553086,1.140774,2.377025,-0.885185,-1.703805
218,0.561041,1.143632,2.330229,-0.834913,-1.723054
219,0.561041,1.140995,2.364464,-0.744820,-1.724255
220,0.551020,2.383532,3.477940,-0.977740,-1.697653
221,0.561041,1.140995,2.362107,-0.744820,-1.724255
222,0.550502,2.382542,3.477940,-0.999678,-1.695634
223,0.553086,1.154842,2.441174,-0.792861,-1.703805
224,0.551019,2.382541,3.477940,-0.977731,-1.697653
225,0.561041,1.140248,2.364464,-0.740329,-1.724255
226,0.550502,2.382541,3.477940,-0.999678,-1.695634
227,0.561041,1.137863,2.375849,-0.699101,-1.724255
228,0.550503,2.383532,3.477940,-0.999684,-1.695634
229,0.551020,2.383532,3.477940,-0.977740,-1.697653
230,0.553086,1.140774,2.377025,-0.885185,-1.703805
231,0.561041,1.143632,2.330229,-0.834913,-1.723054
232,0.561041,1.140995,2.364464,-0.744820,-1.724255
233,0.561041,1.140995,2.362107,-0.744820,-1.724255
234,0.550503,2.383532,3.477940,-0.999684,-1.695634
235,0.567112,1.143632,2.314064,-0.787866,-1.738262
236,0.551020,2.507936,3.477940,-0.978821,-1.697653
237,0.561041,1.159804,2.343366,-0.895107,-1.723054
238,0.550503,2.364723,3.496682,-0.999272,-1.695634
239,0.561041,1.140995,2.364464,-0.744820,-1.724255
240,0.561041,1.140995,2.362107,-0.744820,-1.724255
241,0.551020,2.383532,3.477940,-0.977740,-1.697653
242,0.553086,1.140774,2.377025,-0.885185,-1.703805
243,0.561041,1.143632,2.330229,-0.834913,-1.723054
244,0.544424,1.140774,2.377025,-0.940816,-1.683076
245,0.561041,1.140995,2.336760,-0.819785,-1.723054
246,0.550503,2.383532,3.477940,-0.999684,-1.695634
247,0.567112,1.143632,2.314064,-0.787866,-1.738262
248,0.551020,2.507936,3.477940,-0.978821,-1.697653
249,0.561041,1.159804,2.343366,-0.895107,-1.723054
250,0.550503,2.364723,3.496682,-0.999272,-1.695634
251,0.561041,1.140995,2.364464,-0.744820,-1.724255
252,0.561041,1.140995,2.362107,-0.744820,-1.724255
253,0.551020,2.383532,3.477940,-0.977740,-1.697653
254,0.553086,1.140774,2.377025,-0.885185,-1.703805
255,0.561041,1.143632,2.330229,-0.834913,-1.723054
256,0.544424,1.140774,2.377025,-0.940816,-1.683076
257,0.561041,1.140995,2.336760,-0.819785,-1.723054
258,0.550503,2.383532,3.477940,-0.999684,-1.695634
259,0.567112,1.143632,2.314064,-0.787866,-1.738262
260,0.561041,1.159804,2.343366,-0.895107,-1.723054
261,0.553075,1.140810,2.315303,-0.979304,-1.703248
262,0.550503,2.364723,3.496682,-0.999272,-1.695634
263,0.561041,1.140995,2.364464,-0.744820,-1.724255
264,0.561041,1.140995,2.362107,-0.744820,-1.724255
265,0.562683,1.140774,2.377025,-0.693638,-1.727347
266,0.567123,1.143596,2.375786,-0.623450,-1.738164
267,0.553086,1.140774,2.377025,-0.885185,-1.703805
268,0.561041,1.143632,2.330229,-0.834913,-1.723054
269,0.551020,2.507936,3.477940,-0.978821,-1.697653
270,0.550503,2.383532,3.477940,-0.999684,-1.695634
271,0.629681,1.598066,2.376407,-0.979911,-1.878958
272,0.550503,2.388488,3.491183,-0.999413,-1.695634
273,0.553075,1.140810,2.315303,-0.979304,-1.703248
274,0.567484,2.383532,3.477940,-0.967294,-1.738491
275,0.550503,2.364723,3.496682,-0.999272,-1.695634
276,0.567112,1.143632,2.314064,-0.787866,-1.738262
277,0.550503,2.383532,3.477940,-0.999684,-1.695634
278,0.629681,1.598066,2.376407,-0.979911,-1.878958
279,0.550503,2.383532,3.477940,-0.999684,-1.695634
280,0.631971,1.578371,2.376407,-0.996811,-1.885649
281,0.550503,2.383532,3.481487,-0.999533,-1.695634
282,0.629681,1.598066,2.376407,-0.979911,-1.878958
283,1.999941,1.575102,0.000288,-0.785512,-0.742154
284,0.550503,2.383532,3.477940,-0.999684,-1.695634
285,0.631971,1.578371,2.376407,-0.996811,-1.885649
286,0.550503,2.383532,3.481487,-0.999533,-1.695634
287,0.629681,1.598066,2.376407,-0.979911,-1.878958
288,1.999941,1.575102,0.000288,-0.785512,-0.742154
289,0.631971,1.578371,2.376407,-0.996811,-1.885649
290,0.550503,2.423125,3.477940,-0.999919,-1.695634
291,0.629686,1.598066,2.421101,-0.980395,-1.878958
292,0.550503,2.383532,3.477940,-0.999684,-1.695634
293,0.550503,2.383532,3.481487,-0.999533,-1.695634
294,0.631971,1.578371,2.376407,-0.996811,-1.885649
295,0.550503,2.423125,3.477940,-0.999919,-1.695634
296,0.630695,1.598066,2.421101,-0.997664,-1.879538
297,0.550503,2.386563,3.477940,-0.999702,-1.695634
298,0.629686,1.598066,2.421101,-0.980395,-1.878958
299,0.550503,2.383532,3.477940,-0.999684,-1.695634
