n_evals,sp_global
100,0.2900882701330551
200,0.12110830732423285
300,0.11699823352199047
400,0.08695652173913034
500,0.08485103605122493
600,0.06049976703723406
700,0.09966024817261904
800,0.09090909090909072
900,0.05405405405405401
1000,0.039931335591580124
