n_evals,hv_all
100,0.027995600115005778
200,0.17829686954932422
300,0.3889763830906333
400,0.4004417088483727
500,0.487213305309953
600,0.5101705074362783
700,0.51510161474862
800,0.5291423981648198
900,0.5565726909516432
1000,0.5603117732257044
