n_evals,sp
100,0.2900882701330551
200,0.16449488695950606
300,0.20111201365240802
400,0.20127148595572716
500,0.1404254122860893
600,0.1330965221578564
700,0.19929154446121028
800,0.16666666666666655
900,0.11111111111111106
1000,0.09982019330088712
