n_evals,gd_global_default
100,0.14660461523352925
200,0.155720666208171
300,0.06033941592143794
400,0.06086303797903364
500,0.06615090220271583
600,0.04278543473282038
700,0.07342222384998842
800,0.05270350705288664
900,0.04213436829831421
1000,0.05818527708822582
