Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
88,0.944021,2.534666,1.526183,-0.965547,-2.682137
89,0.596383,1.000902,0.490712,-0.858511,-3.358212
90,0.932068,2.512707,1.527096,-0.999823,-2.641265
91,0.943793,2.522279,1.527096,-0.984542,-2.681499
92,0.944021,2.534588,1.502258,-0.955974,-2.682137
93,0.636997,1.523225,2.023423,-0.808840,-3.233847
94,0.596383,1.014838,0.517795,-0.756300,-3.358212
95,0.958574,2.534666,1.530165,-0.819769,-2.733599
96,0.932068,2.522279,1.527096,-0.999783,-2.641265
97,0.944021,2.534666,1.502258,-0.955963,-2.682137
98,0.636997,1.528622,2.023423,-0.771060,-3.233847
99,0.596383,1.014838,0.450668,-0.611547,-3.358212
100,0.932068,2.508667,1.527096,-0.999730,-2.641265
101,0.965613,2.537205,1.527096,-0.689149,-2.759015
102,0.596383,1.028722,0.521637,-0.605052,-3.358212
103,0.932068,2.528901,1.527096,-0.999025,-2.641265
104,0.931999,2.513011,1.527096,-0.999446,-2.640612
105,0.965544,2.512707,1.527096,-0.646320,-2.758412
106,0.932068,2.537509,1.542143,-0.998857,-2.641265
107,0.932068,2.537509,1.527096,-0.998048,-2.641265
108,0.944021,2.534666,1.526183,-0.965547,-2.682137
109,0.596383,1.000902,0.490712,-0.858511,-3.358212
110,0.943793,2.522279,1.527096,-0.984542,-2.681499
111,0.932068,2.512925,1.527096,-0.999828,-2.641265
112,0.944339,2.534666,1.526179,-0.956976,-2.683966
113,0.596383,1.014838,0.517795,-0.756300,-3.358212
114,0.637278,1.523225,2.020598,-0.837851,-3.297719
115,0.935353,2.537509,1.542143,-0.961169,-2.652039
116,0.932068,2.512707,1.527096,-0.999823,-2.641265
117,0.944021,2.534588,1.502258,-0.955974,-2.682137
118,0.596383,1.003131,0.394089,-0.618547,-3.358212
119,0.636997,1.523225,2.023423,-0.808840,-3.233847
120,0.958574,2.534666,1.530165,-0.819769,-2.733599
121,0.958256,2.534666,1.530170,-0.823054,-2.732277
122,0.932068,2.522279,1.527096,-0.999783,-2.641265
123,0.931999,2.528987,1.527096,-0.999813,-2.640612
124,0.944021,2.534666,1.502258,-0.955963,-2.682137
125,0.596383,1.014838,0.450668,-0.611547,-3.358212
126,0.636997,1.528622,2.023423,-0.771060,-3.233847
127,0.932068,2.508667,1.527096,-0.999730,-2.641265
128,0.931999,2.513011,1.527096,-0.999446,-2.640612
129,0.596383,1.028722,0.521637,-0.605052,-3.358212
130,0.965613,2.537205,1.527096,-0.689149,-2.759015
131,0.932068,2.528901,1.527096,-0.999025,-2.641265
132,0.944021,2.534666,1.526183,-0.965547,-2.682137
133,0.596383,1.000902,0.490712,-0.858511,-3.358212
134,0.943793,2.522279,1.527096,-0.984542,-2.681499
135,0.932068,2.512925,1.527096,-0.999828,-2.641265
136,0.944339,2.542795,1.526179,-0.958447,-2.683966
137,0.596383,1.014838,0.517795,-0.756300,-3.358212
138,0.637278,1.523225,2.020598,-0.837851,-3.297719
139,0.565721,1.003131,0.689162,-0.821015,-3.307857
140,0.935353,2.537509,1.542143,-0.961169,-2.652039
141,0.932068,2.512707,1.527096,-0.999823,-2.641265
142,0.944339,2.534666,1.526179,-0.956976,-2.683966
143,0.596383,1.003131,0.394089,-0.618547,-3.358212
144,0.958256,2.534666,1.530170,-0.823054,-2.732277
145,0.958256,2.534666,1.537728,-0.823054,-2.732277
146,0.636997,1.523225,2.023423,-0.808840,-3.233847
147,0.958574,2.534666,1.530165,-0.819769,-2.733599
148,0.932068,2.522279,1.527096,-0.999783,-2.641265
149,0.931999,2.528987,1.527096,-0.999813,-2.640612
150,0.931999,2.528987,1.525148,-0.999813,-2.640612
151,0.944021,2.534588,1.502258,-0.955974,-2.682137
152,0.932068,2.510790,1.523518,-0.999779,-2.641265
153,0.596383,1.014838,0.450668,-0.611547,-3.358212
154,0.636997,1.528622,2.023423,-0.771060,-3.233847
155,0.944021,2.534666,1.502258,-0.955963,-2.682137
