n_evals,gd_all_default
100,0.18736895485886423
200,0.07261745888803682
300,0.05317449391172047
400,0.05565202920089611
500,0.06906057308777569
600,0.06549160823492214
700,0.06966119007110187
800,0.05955951963370574
900,0.05620850237539914
1000,0.03773148290720016
