Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,1.968343,1.967560,4.187722,-0.000000,-6.853421,0
1,0.918932,2.650860,1.692418,-0.765313,-2.594176,1
2,0.796161,2.107955,1.896604,-0.995109,-2.136943,1
3,1.955938,1.160682,0.042097,-0.000000,-6.800470,0
4,1.775771,1.535544,0.463195,-0.000000,-6.058272,0
5,1.964097,2.815939,2.267720,-0.000000,-6.837788,0
6,1.870006,2.311124,0.222255,-0.160553,-5.028742,0
7,0.671851,2.504326,1.685667,-0.267133,-1.955196,0
8,0.650994,1.883829,2.532416,-0.976845,-1.934566,1
9,1.866027,0.994135,0.398517,-0.000000,-6.432269,0
10,1.882626,2.295823,4.382314,-0.000000,-6.511468,0
11,1.015856,2.576035,2.107404,-0.000000,-2.881397,0
12,1.478679,1.341585,0.601638,-0.000000,-4.843627,0
13,1.985013,2.892612,0.219172,-0.028417,-2.650839,0
14,0.993795,1.056376,0.866940,-0.000003,-2.862156,0
15,0.911196,1.122548,0.654300,-0.107017,-2.566840,0
16,0.427059,0.597793,0.696651,-0.628249,-1.408576,1
17,0.407173,1.365600,3.820450,-0.976618,-1.348942,1
18,1.839211,0.830442,0.589483,-0.000000,-6.324665,0
19,1.783669,1.132200,0.694573,-0.000000,-6.098389,0
20,1.849796,2.718888,2.964395,-0.000000,-6.374702,0
21,1.873659,2.838991,1.089499,-0.000000,-6.095792,0
22,1.867024,2.902542,3.402083,-0.000000,-6.444012,0
23,1.158792,0.977419,1.000290,-0.000000,-3.501660,0
24,1.110533,2.366856,2.068816,-0.000000,-3.198972,0
25,1.438782,1.454932,1.118915,-0.000000,-4.489791,0
26,0.623180,0.893802,1.524502,-0.101149,-1.867187,0
27,1.459656,2.783492,0.356857,-0.005768,-2.423201,0
28,0.381595,0.883084,2.395489,-0.699592,-0.891013,1
29,1.807184,2.447024,2.791381,-0.000000,-6.193283,0
30,1.729898,0.603008,1.429281,-0.000000,-5.871630,0
31,1.519620,1.354704,1.256268,-0.000000,-4.737074,0
32,1.813227,1.676183,1.737294,-0.000000,-5.768297,0
33,1.673217,1.396799,1.151971,-0.000000,-5.415115,0
34,1.398032,0.970289,1.022725,-0.000000,-4.498365,0
35,1.104231,2.488094,2.407784,-0.000000,-3.114857,0
36,0.960454,1.743503,2.427149,-0.000000,-2.640091,0
37,1.010009,2.294912,2.647476,-0.000000,-2.797030,0
38,0.408000,2.343674,2.775988,-0.027965,-1.377664,0
39,0.518713,1.869818,1.017792,-0.009203,-1.635090,0
40,0.609007,2.797605,0.858592,-0.002031,-1.845763,0
41,0.727881,1.500419,2.962277,-0.000000,-2.056336,0
42,0.720626,2.592865,4.128770,-0.000000,-2.061964,0
43,0.714783,0.780882,0.887689,-0.001856,-2.049103,0
44,0.332619,0.780963,2.675224,-0.473737,-0.187284,0
45,1.782200,1.160577,3.878248,-0.000000,-6.100223,0
46,1.641382,2.627568,3.425523,-0.000000,-5.519625,0
47,1.716135,1.810850,2.110708,-0.000000,-5.372742,0
48,1.595170,0.507366,0.349679,-0.000000,-5.328929,0
49,1.065102,2.872620,2.827491,-0.000000,-2.910944,0
50,0.773570,1.073211,2.911202,-0.000000,-2.129900,0
51,0.292163,2.927044,3.741339,-0.003964,-1.083326,0
52,0.322396,2.485336,2.931475,-0.002718,-1.171039,0
53,0.444959,1.798983,4.742436,-0.002096,-1.438802,0
54,0.616732,1.328667,2.878052,-0.001047,-1.854567,0
55,0.454985,2.972190,4.022268,-0.363307,-0.079737,0
56,1.630769,2.748539,4.521467,-0.000000,-5.482605,0
57,1.601463,2.428821,3.793396,-0.000000,-5.358245,0
58,1.486270,0.872972,1.561668,-0.000000,-4.613318,0
59,1.026499,2.947420,3.245513,-0.000000,-2.741033,0
60,0.240827,1.651669,3.167581,-0.002061,-0.965049,0
61,0.236439,1.161064,1.242442,-0.000650,-0.966043,0
62,0.609519,2.619874,0.419489,-0.000557,-1.844025,0
63,0.388038,2.837063,1.800052,-0.000582,-1.344792,0
64,0.307985,0.882983,2.664655,-0.356399,-0.029759,0
65,0.511921,1.300552,1.958963,-0.241953,-0.062441,0
66,0.915726,2.616452,1.353083,-0.090955,-0.078736,0
67,1.477171,0.815185,4.788866,-0.000000,-4.844451,0
68,1.566098,2.236598,4.393704,-0.000000,-5.213227,0
69,1.571899,1.839746,3.477633,-0.000000,-5.239684,0
70,1.473595,0.980721,1.792603,-0.000000,-4.545670,0
71,0.964481,0.875517,2.498047,-0.000000,-2.612857,0
72,0.504834,2.645650,4.662943,-0.000223,-1.570871,0
73,0.592518,0.711659,2.170433,-0.000000,-1.780143,0
74,0.313875,1.402610,0.548556,-0.000256,-1.177491,0
75,0.817256,2.589173,1.810033,-0.164848,-0.053407,0
76,1.522821,2.573211,3.004445,-0.000000,-5.035658,0
77,1.148371,2.441643,3.214495,-0.000000,-3.187763,0
78,1.448951,0.707910,2.057761,-0.000000,-4.473798,0
79,0.903838,1.419786,3.638687,-0.000000,-2.474208,0
80,0.449339,1.408682,4.663822,-0.000014,-1.446676,0
81,0.383829,0.698836,3.733247,-0.000017,-1.265274,0
82,0.214384,2.129385,3.074653,-0.000210,-0.923609,0
83,0.298024,1.513678,0.739938,-0.000139,-1.140853,0
84,1.467035,0.921860,3.556733,-0.000000,-4.802588,0
85,1.511502,1.783980,3.375428,-0.000000,-4.990219,0
86,1.375474,2.711010,4.370378,-0.000000,-4.410359,0
87,1.238717,0.507868,4.393992,-0.000000,-3.818772,0
88,0.931673,2.529829,4.842582,-0.000000,-2.645724,0
89,1.251415,2.977538,4.962478,-0.000000,-3.871252,0
90,1.316199,1.151137,4.926641,-0.000000,-4.159053,0
91,0.788646,1.234589,4.480433,-0.000000,-2.072856,0
92,0.889138,2.282527,4.324923,-0.000000,-2.394697,0
93,0.461021,0.599856,4.735622,-0.000000,-1.441031,0
94,1.375601,1.247859,4.876660,-0.000000,-4.410561,0
95,1.234776,0.655862,4.764994,-0.000000,-3.804851,0
96,1.339049,0.722390,2.928051,-0.000000,-4.256790,0
97,1.141362,2.340476,4.010938,-0.000000,-3.435603,0
98,1.128309,0.861566,4.959998,-0.000000,-3.386737,0
99,1.102558,1.650764,4.964902,-0.000000,-3.285110,0
100,1.968343,1.967560,4.187722,-0.000000,-6.853421,0
101,0.918932,2.650860,1.692418,-0.765313,-2.594176,1
102,0.796161,2.107955,1.896604,-0.995109,-2.136943,1
103,1.955938,1.160682,0.042097,-0.000000,-6.800470,0
104,1.921382,2.589173,0.593776,-0.000000,-6.625228,0
105,1.964369,2.166931,4.199987,-0.000000,-6.838386,0
106,1.870355,2.292419,0.222255,-0.187620,-5.140462,0
107,0.650994,1.883829,2.532416,-0.976845,-1.934566,1
108,0.683668,1.883829,2.531654,-0.624160,-1.993282,1
109,1.919879,0.780882,0.898878,-0.000000,-6.653813,0
110,1.775771,1.535544,0.463195,-0.000000,-6.058272,0
111,1.866027,0.994135,0.398517,-0.000000,-6.432269,0
112,1.862121,2.928149,0.834345,-0.000000,-6.192447,0
113,1.964097,2.815939,2.267720,-0.000000,-6.837788,0
114,1.870006,2.311124,0.222255,-0.160553,-5.028742,0
115,0.407173,1.365600,3.820450,-0.976618,-1.348942,1
116,0.650994,1.874065,2.518357,-0.975864,-1.934566,1
117,0.671851,2.504326,1.685667,-0.267133,-1.955196,0
118,1.775771,1.535544,0.567439,-0.000000,-6.058272,0
119,1.839211,0.893658,0.589483,-0.000000,-6.324665,0
120,1.856986,2.311332,2.978778,-0.000000,-6.399461,0
121,1.783669,1.132200,0.694573,-0.000000,-6.098389,0
122,1.873659,2.838991,1.089499,-0.000000,-6.095792,0
123,1.885686,0.722390,2.928051,-0.000000,-6.523347,0
124,1.929544,1.967560,4.188484,-0.000000,-6.696050,0
125,1.478679,1.341585,0.601638,-0.000000,-4.843627,0
126,1.985013,2.892612,0.219172,-0.028417,-2.650839,0
127,0.993795,1.056376,0.866940,-0.000003,-2.862156,0
128,0.911196,1.122548,0.654300,-0.107017,-2.566840,0
129,1.327014,2.838991,1.089499,-0.000002,-4.126290,0
130,0.915477,1.122548,0.654300,-0.100970,-2.581665,0
131,0.332619,0.874484,2.676562,-0.944891,-1.867764,1
132,1.629142,1.302616,0.575459,-0.000000,-5.469357,0
133,1.839211,0.830442,0.589483,-0.000000,-6.324665,0
134,1.783669,1.133050,0.704068,-0.000000,-6.098389,0
135,1.882626,2.295823,4.382314,-0.000000,-6.511468,0
136,1.849796,2.718888,2.964395,-0.000000,-6.374702,0
137,1.150817,1.454932,1.118915,-0.000000,-3.433636,0
138,1.459656,2.783492,0.356857,-0.005768,-2.423201,0
139,0.623180,0.893802,1.524502,-0.101149,-1.867187,0
140,0.622758,0.895368,1.353083,-0.352603,-1.866417,0
141,0.568727,0.893802,1.524502,-0.810619,-1.741480,1
142,1.158792,0.977419,1.000290,-0.000000,-3.501660,0
143,1.519620,2.294591,1.256268,-0.000000,-4.748222,0
144,1.807184,2.447024,2.791381,-0.000000,-6.193283,0
145,1.729898,0.603008,1.429281,-0.000000,-5.871630,0
146,1.813227,1.676183,1.737294,-0.000000,-5.768297,0
147,1.673217,1.396799,1.151971,-0.000000,-5.415115,0
148,1.867024,2.902542,3.402083,-0.000000,-6.444012,0
149,1.015856,2.576035,2.107404,-0.000000,-2.881397,0
150,1.110533,2.366856,2.068816,-0.000000,-3.198972,0
151,1.150729,0.977419,1.002515,-0.000000,-3.415864,0
152,1.099950,2.604597,2.056625,-0.000000,-3.165583,0
153,0.714783,0.780882,0.887689,-0.001856,-2.049103,0
154,0.817256,2.589173,2.691428,-0.000005,-2.240408,0
155,0.616732,1.328667,2.700439,-0.018448,-1.859188,0
