n_evals,gd_global_default
100,0.142690262126452
200,0.12407633356788239
300,0.07250397895695565
400,0.04029895915921669
500,0.04519478564202698
600,0.03246965563212987
700,0.04810989023136649
800,0.04784075463017036
900,0.050601909674399016
1000,0.052313693594741986
