n_evals,hv_all
100,0.21510351333436836
200,0.3166207136658042
300,0.4378372229392495
400,0.4989281645559448
500,0.5041594412538661
600,0.5279097150670315
700,0.5409009724533735
800,0.5613304352191867
900,0.5641989221888252
1000,0.5678519816726435
