n_evals,sp
100,0.24281253154027962
200,0.19857844371812466
300,0.24480656186344812
400,0.19555288557168435
500,0.18181818181818188
600,0.15384615384615372
700,0.11964019349604561
800,0.11058984869684145
900,0.08595230940021134
1000,0.06594134074806776
