Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
277,1.696154,2.872787,0.955040,-0.000000,-5.520358,0
278,0.697559,2.332202,0.826110,-0.023320,-2.002802,0
279,0.554749,1.165548,1.682841,-0.730548,-0.327410,1
280,1.982724,2.535280,0.418717,-0.766062,-0.052351,0
281,0.439511,1.126758,2.713290,-0.768318,-0.038120,0
282,0.510455,0.927035,0.659962,-0.575163,-1.226464,0
283,1.790160,2.849133,4.266272,-0.000000,-6.127842,0
284,1.852457,1.671469,3.497008,-0.000000,-6.384309,0
285,1.882601,2.383011,2.523306,-0.000000,-6.511469,0
286,0.455460,1.126512,3.497008,-0.229673,-1.470510,0
287,0.549444,1.547234,1.030214,-0.113723,-1.682087,0
288,1.560898,2.544330,0.048257,-0.000823,-3.448119,0
289,1.543777,2.544330,0.048257,-0.000745,-3.448123,0
290,1.178486,1.492411,0.848820,-0.000047,-3.578041,0
291,1.558557,2.696854,0.244317,-0.004166,-2.992478,0
292,1.185141,1.498210,0.848820,-0.000037,-3.602387,0
293,1.235405,1.293590,0.721893,-0.000000,-3.804334,0
294,1.696154,2.868544,0.955040,-0.000000,-5.520358,0
295,0.674453,2.330650,0.830422,-0.015971,-1.963744,0
296,0.614058,2.250342,3.399125,-0.021446,-1.849352,0
297,0.554749,1.167897,1.682841,-0.705672,-0.327374,1
298,1.838382,2.383011,2.523306,-0.000000,-6.321895,0
299,0.322648,2.240488,4.855171,-0.318974,-1.112718,0
300,1.976208,0.560073,0.713199,-0.000000,-6.894367,0
301,0.472391,1.123483,2.689791,-0.991483,-1.505509,1
302,0.788629,2.207097,1.913044,-0.986902,-2.115706,1
303,1.945004,2.374788,1.222601,-0.000000,-6.310698,0
304,1.989102,0.560073,0.713199,-0.000000,-6.940700,0
305,1.481333,2.007131,0.052257,-0.057584,-6.287725,0
306,1.996670,1.799398,1.985189,-0.000000,-6.976237,0
307,1.508758,2.036799,0.292360,-0.453522,-6.050245,0
308,1.994826,2.374788,1.222601,-0.000000,-6.508451,0
309,1.508758,2.004376,0.306716,-0.493334,-3.518012,0
310,0.788629,2.206283,1.917932,-0.986866,-2.115706,1
311,1.989102,0.560073,1.023761,-0.000000,-6.940700,0
312,1.876285,2.332202,0.844474,-0.000000,-6.280824,0
313,1.996670,1.799398,2.011764,-0.000000,-6.976237,0
314,1.996670,2.247580,2.011764,-0.000000,-6.976237,0
315,1.996670,0.753132,2.011764,-0.000000,-6.976237,0
316,1.508758,2.065735,0.350298,-0.443513,-3.820256,0
317,1.508758,2.065735,0.354782,-0.443513,-3.820256,0
318,1.266670,2.294001,0.484633,-0.083992,-5.868660,0
319,1.481333,2.093635,0.262803,-0.128463,-5.633434,0
320,1.291093,2.540023,0.783747,-0.260611,-4.329773,0
321,1.864111,1.144428,1.196311,-0.000000,-6.416495,0
322,1.864111,0.838315,1.073026,-0.000000,-6.424869,0
323,0.538411,1.547234,2.645383,-0.453948,-2.093513,0
324,0.471256,1.123483,2.689791,-0.979685,-1.502288,1
325,0.704678,2.383011,2.504942,-0.976136,-2.025617,1
326,0.460713,2.936155,4.413264,-0.986379,-1.475509,1
327,1.989102,0.501360,1.023761,-0.000000,-6.940700,0
328,1.821533,0.844970,0.717379,-0.000000,-6.255844,0
329,1.995484,2.248591,3.467358,-0.000000,-6.971473,0
330,0.389414,0.913705,1.697699,-0.383982,-2.548975,0
331,1.657220,2.347622,0.498272,-0.438872,-2.236049,0
332,0.980885,2.700115,0.486907,-0.337790,-2.847029,0
333,0.994534,2.696854,0.433017,-0.324962,-2.897101,0
334,1.266698,2.294001,0.340316,-0.019395,-5.089558,0
335,1.667438,1.388586,0.545808,-0.000000,-5.625594,0
336,1.569894,1.506776,0.601640,-0.000000,-5.226316,0
337,1.667438,1.388586,0.541371,-0.000000,-5.625594,0
338,0.987965,2.696854,0.247822,-0.096621,-2.913722,0
339,1.544014,2.535280,0.419929,-0.042109,-3.334341,0
340,1.986192,2.687397,0.247822,-0.085693,-2.992606,0
341,1.864111,1.144428,1.217495,-0.000000,-6.393340,0
342,0.601982,2.731370,3.095421,-0.822737,-1.823045,1
343,0.461084,2.944263,4.360160,-0.880832,-1.479730,1
344,0.460713,2.944263,4.413264,-0.985627,-1.475509,1
345,1.989102,0.560073,1.329972,-0.000000,-6.940700,0
346,1.864111,1.418188,1.202021,-0.000000,-6.154328,0
347,1.993520,1.109475,2.689791,-0.000000,-6.965621,0
