n_evals,hv_all
100,0.038108087998117664
200,0.23413997468287237
300,0.2885041266876175
400,0.3339848681105727
500,0.4591862673271822
600,0.4759467226961867
700,0.47842324832702526
800,0.5256263558311991
900,0.5338350725829725
1000,0.5431127399615763
