Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
1,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
2,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
3,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
4,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
5,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
6,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
7,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
8,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
9,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
10,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
11,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
12,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
13,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
14,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
15,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
16,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
17,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
18,0.271491,0.676682,3.891594,-0.999954,-0.988301,1
19,0.474587,0.715657,0.960808,-0.998248,-2.052207,1
20,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
21,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
22,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
23,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
24,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
25,0.465650,0.737251,0.979286,-0.993905,-2.173526,1
26,0.474587,0.759418,1.010390,-0.958038,-2.190157,1
27,0.810170,1.197370,0.977302,-0.911292,-2.190339,1
28,0.828674,1.539859,1.433967,-0.862746,-2.261713,1
29,0.437707,0.869236,0.973461,-0.804810,-2.793761,1
30,0.437707,0.869236,0.973461,-0.804810,-2.793761,1
31,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
32,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
33,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
34,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
35,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
36,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
37,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
38,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
39,0.647042,1.198278,0.973308,-0.741161,-3.538859,1
40,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
41,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
42,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
43,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
44,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
45,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
46,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
47,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
48,0.828674,1.548370,1.007229,-0.717672,-4.091119,1
49,0.838530,1.557232,0.973308,-0.700703,-4.101019,1
50,0.861730,1.612731,0.973308,-0.669860,-4.176185,1
51,0.861730,1.612731,0.973308,-0.669860,-4.176185,1
52,0.931637,1.790694,0.973308,-0.579376,-4.490170,0
53,0.994677,1.855893,0.846998,-0.549261,-4.786471,0
54,0.994677,1.855893,0.846998,-0.549261,-4.786471,0
55,0.994677,1.855893,0.846998,-0.549261,-4.786471,0
56,1.441218,1.857377,0.073388,-0.489788,-6.414136,0
57,1.441218,1.855263,0.046964,-0.384900,-6.424514,0
58,1.441218,1.857277,0.016743,-0.291453,-6.445547,0
59,1.441218,1.857277,0.016743,-0.291453,-6.445547,0
60,1.441218,1.857277,0.016743,-0.291453,-6.445547,0
61,1.441218,1.857277,0.016743,-0.291453,-6.445547,0
62,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
63,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
64,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
65,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
66,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
67,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
68,1.441218,1.862323,0.011396,-0.273747,-6.447584,0
69,1.999670,2.178819,0.618289,-0.000000,-6.967363,0
70,1.999670,2.178819,0.618289,-0.000000,-6.967363,0
71,1.998216,1.784215,0.575780,-0.000000,-6.972412,0
72,1.998216,1.784215,0.575780,-0.000000,-6.972412,0
73,1.998216,1.784215,0.575780,-0.000000,-6.972412,0
74,1.998216,1.784215,0.575780,-0.000000,-6.972412,0
75,1.999596,1.784215,0.575780,-0.000000,-6.976429,0
76,1.999596,1.784215,0.575780,-0.000000,-6.976429,0
77,1.999596,1.784215,0.575780,-0.000000,-6.976429,0
78,1.999995,0.994259,4.870496,-0.000000,-6.986983,0
79,1.999995,0.994259,4.870496,-0.000000,-6.986983,0
80,1.999995,0.994259,4.703972,-0.000000,-6.986983,0
