Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
228,0.648608,0.932930,1.039750,-0.966705,-1.987765
229,0.465715,0.671649,0.097156,-0.935140,-2.168221
230,0.637186,1.188686,1.007229,-0.730451,-3.468774
231,0.271491,0.676682,3.891594,-0.999954,-0.988301
232,0.275624,0.674152,3.857503,-0.997512,-0.989738
233,0.317199,1.191231,4.700573,-0.993540,-1.515314
234,0.319566,1.230983,4.856804,-0.993359,-1.518714
235,0.465715,0.671649,0.097156,-0.935140,-2.168221
236,0.637186,1.188686,1.007229,-0.730451,-3.468774
237,0.648608,0.931035,1.024238,-0.969036,-2.074346
238,0.271491,0.679041,3.891594,-0.999706,-0.988301
239,0.637391,0.932930,1.039750,-0.934992,-2.159745
240,0.465715,0.673544,0.097156,-0.910384,-2.168221
241,0.834674,1.229310,0.973308,-0.641798,-2.282143
242,0.648608,0.932930,1.039750,-0.966705,-1.987765
243,0.271491,0.678560,3.869565,-0.999276,-0.988301
244,0.463510,0.671649,0.097156,-0.884812,-2.151938
245,0.271491,0.676682,3.707011,-0.996905,-0.988301
246,0.637186,0.896877,1.029257,-0.861284,-1.899973
247,0.657648,0.932930,1.076317,-0.719218,-1.935457
248,0.270621,0.676682,3.891594,-0.988191,-0.986366
249,0.648608,1.188094,0.973308,-0.657050,-1.511391
250,0.648402,1.188686,1.007229,-0.639561,-1.151010
251,0.271491,0.676682,3.891594,-0.999954,-0.988301
252,0.275624,0.674152,3.857503,-0.997512,-0.989738
253,0.317199,1.191231,4.700573,-0.993540,-1.515314
254,0.319566,1.230983,4.856804,-0.993359,-1.518714
255,0.465715,0.671649,0.097156,-0.935140,-2.168221
256,0.637186,1.188686,1.007229,-0.730451,-3.468774
257,0.648608,0.931035,1.024238,-0.969036,-2.074346
258,0.648981,1.229262,1.039387,-0.608050,-3.542133
259,0.465920,0.673544,0.097156,-0.915574,-2.168905
260,0.271491,0.679041,3.891594,-0.999706,-0.988301
261,0.637391,0.932930,1.039750,-0.934992,-2.159745
262,0.834674,1.229310,0.973308,-0.641798,-2.282143
263,0.648608,0.932930,1.039750,-0.966705,-1.987765
264,0.465715,0.673544,0.097156,-0.910384,-2.168221
265,0.271491,0.678560,3.869565,-0.999276,-0.988301
266,0.463510,0.671649,0.097156,-0.884812,-2.151938
267,0.271491,0.676682,3.707011,-0.996905,-0.988301
268,0.637186,0.896877,1.029257,-0.861284,-1.899973
269,0.657648,0.932930,1.076317,-0.719218,-1.935457
270,0.637186,0.896877,1.028608,-0.861284,-1.899973
271,0.271285,0.679041,3.891594,-0.993319,-0.988201
272,0.648608,1.188094,0.973308,-0.657050,-1.511391
273,0.284103,0.667836,3.891594,-0.678822,-0.989622
274,0.270621,0.676682,3.891594,-0.988191,-0.986366
275,0.271491,0.676682,3.891594,-0.999954,-0.988301
276,0.275624,0.674152,3.857503,-0.997512,-0.989738
277,0.317199,1.191231,4.700573,-0.993540,-1.515314
278,0.319566,1.230983,4.856804,-0.993359,-1.518714
279,0.465715,0.671649,0.097156,-0.935140,-2.168221
280,0.637186,1.188686,1.007229,-0.730451,-3.468774
281,0.648608,0.931035,1.024238,-0.969036,-2.074346
282,0.465920,0.673544,0.097156,-0.915574,-2.168905
283,0.636468,0.931035,1.025597,-0.936467,-2.159700
284,0.838530,1.557962,0.973308,-0.694692,-4.101019
285,0.271491,0.679041,3.891594,-0.999706,-0.988301
286,0.471030,0.677140,1.024238,-0.987770,-1.504641
287,0.637391,0.932930,1.039750,-0.934992,-2.159745
288,0.648608,0.932930,1.039750,-0.966705,-1.987765
289,0.465715,0.673544,0.097156,-0.910384,-2.168221
290,0.648981,1.229262,1.039387,-0.608050,-3.542133
291,0.834674,1.229310,0.973308,-0.641798,-2.282143
292,0.271491,0.678560,3.869565,-0.999276,-0.988301
293,0.463510,0.671649,0.097156,-0.884812,-2.151938
294,0.271491,0.676682,3.707011,-0.996905,-0.988301
295,0.637186,0.896877,1.029257,-0.861284,-1.899973
296,0.657648,0.932930,1.076317,-0.719218,-1.935457
297,0.637186,0.896877,1.028608,-0.861284,-1.899973
298,0.269007,0.678240,3.851502,-0.996198,-0.983425
299,0.648608,1.188094,0.973308,-0.657050,-1.511391
300,0.271491,0.676682,3.891594,-0.999954,-0.988301
301,0.275624,0.674152,3.857503,-0.997512,-0.989738
302,0.317199,1.191231,4.700573,-0.993540,-1.515314
303,0.319566,1.230983,4.856804,-0.993359,-1.518714
304,0.465715,0.671649,0.097156,-0.935140,-2.168221
305,0.637186,1.188686,1.007229,-0.730451,-3.468774
306,0.465920,0.673544,0.097156,-0.915574,-2.168905
307,0.838530,1.557962,0.973308,-0.694692,-4.101019
308,0.637390,0.893623,0.882738,-0.982393,-2.159743
309,0.271491,0.679041,3.891594,-0.999706,-0.988301
310,0.471030,0.677140,1.024238,-0.987770,-1.504641
311,0.637391,0.932930,1.039750,-0.934992,-2.159745
