Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
31,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
32,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
33,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
34,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
35,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
36,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
37,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
38,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
39,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
40,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
41,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
42,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
43,0.633430,1.334249,2.088195,-0.997001,-1.890487,1
44,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
45,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
46,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
47,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
48,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
49,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
50,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
51,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
52,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
53,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
54,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
55,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
56,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
57,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
58,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
59,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
60,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
61,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
62,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
63,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
64,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
65,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
66,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
67,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
68,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
69,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
70,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
71,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
72,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
73,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
74,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
75,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
76,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
77,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
78,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
79,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
80,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
81,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
82,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
83,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
84,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
85,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
86,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
87,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
88,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
89,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
90,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
91,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
92,0.633438,1.336245,2.088195,-0.996834,-1.891016,1
93,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
94,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
95,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
96,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
97,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
98,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
99,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
100,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
101,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
102,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
103,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
104,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
105,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
106,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
107,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
108,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
109,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
110,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
111,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
112,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
113,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
114,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
115,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
116,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
117,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
118,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
119,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
120,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
121,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
122,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
123,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
124,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
125,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
126,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
127,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
128,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
129,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
130,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
131,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
132,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
133,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
134,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
135,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
136,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
137,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
138,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
139,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
140,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
141,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
142,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
143,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
144,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
145,0.442935,1.176182,2.698335,-0.992977,-2.607879,1
146,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
147,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
148,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
149,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
150,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
151,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
152,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
153,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
154,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
155,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
156,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
157,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
158,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
159,0.444719,1.171136,2.641859,-0.992094,-2.620533,1
160,0.451040,1.171136,2.568933,-0.974470,-2.645953,1
161,0.451040,1.171136,2.568933,-0.974470,-2.645953,1
162,0.451040,1.171136,2.568933,-0.974470,-2.645953,1
163,0.451040,1.171136,2.568933,-0.974470,-2.645953,1
164,0.630749,1.299684,1.491216,-0.870504,-3.296569,1
165,0.630749,1.299684,1.491216,-0.870504,-3.296569,1
166,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
167,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
168,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
169,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
170,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
171,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
172,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
173,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
174,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
175,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
176,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
177,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
178,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
179,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
180,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
181,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
182,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
183,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
184,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
185,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
186,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
187,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
188,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
189,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
190,1.197166,2.358767,0.937734,-0.571008,-4.983017,0
191,1.197166,2.358767,0.934208,-0.571008,-4.983017,0
192,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
193,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
194,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
195,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
196,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
197,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
198,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
199,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
200,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
201,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
202,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
203,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
204,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
205,1.197180,2.358862,0.937734,-0.570594,-4.983155,0
206,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
207,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
208,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
209,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
210,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
211,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
212,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
213,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
214,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
215,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
216,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
217,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
218,1.197753,2.360175,0.937734,-0.569857,-4.983301,0
219,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
220,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
221,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
222,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
223,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
224,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
225,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
226,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
227,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
228,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
229,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
230,1.216100,2.339362,0.866132,-0.531730,-5.280302,0
231,1.216100,2.339362,0.857367,-0.493318,-5.280499,0
232,1.216100,2.339362,0.857367,-0.493318,-5.280499,0
233,1.216100,2.339362,0.857367,-0.493318,-5.280499,0
234,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
235,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
236,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
237,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
238,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
239,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
240,1.235637,2.273701,0.720085,-0.428483,-5.686713,0
241,1.238930,2.250965,0.683298,-0.424137,-5.834552,0
242,1.281337,2.253029,0.404933,-0.095475,-6.088376,0
243,1.281337,2.253029,0.404933,-0.095475,-6.088376,0
244,1.281337,2.253029,0.404933,-0.095475,-6.088376,0
245,1.281337,2.253029,0.354082,-0.073348,-6.129299,0
246,1.282720,2.253029,0.335965,-0.062615,-6.134147,0
247,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
248,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
249,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
250,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
251,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
252,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
253,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
254,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
255,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
256,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
257,1.999090,1.545015,0.026514,-0.000025,-6.984223,0
258,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
259,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
260,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
261,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
262,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
263,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
264,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
265,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
266,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
267,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
268,1.999990,1.543442,0.029407,-0.000024,-6.986983,0
