n_evals,sp
100,0.24693658069829405
200,0.21179631797173779
300,0.1388690159989691
400,0.12928911860911832
500,0.0914030089387847
600,0.0826934499492211
700,0.20671069806592804
800,0.1694460414354243
900,0.11180851521773966
1000,0.11858160583637885
