n_evals,gd_global_default
100,0.21232033077171308
200,0.23481986986584588
300,0.17205249379535728
400,0.19727262760110906
500,0.2019892782040211
600,0.16641137720443508
700,0.07911338816841104
800,0.06972453782602232
900,0.0685006149741014
1000,0.04020007266664206
