n_evals,sp_global
100,0.24693658069829405
200,0.14108406026659237
300,0.07555893337473137
400,0.060606060606060635
500,0.03534728515368648
600,0.030220441148478414
700,0.14041421257292608
800,0.08933919530154669
900,0.05712947685603415
1000,0.045454545454545435
