n_evals,gd_all_default
100,0.29788283302268476
200,0.13466397998075852
300,0.07139392682118435
400,0.0640425457650021
500,0.06884834885020233
600,0.07973972679356012
700,0.09532070768629922
800,0.07499608227262235
900,0.04815124767361103
1000,0.04805411152954274
