n_evals,hv_all
100,0.2528585392978395
200,0.2879571111928238
300,0.3984361607965911
400,0.4866885613189847
500,0.4890820544608432
600,0.48911001967424833
700,0.5002461279679749
800,0.5052726161270075
900,0.5681404085017175
1000,0.5733533119841497
