n_evals,sp_global
100,0.23417051852504006
200,0.15137895679223323
300,0.10908335201870767
400,0.06666666666666679
500,0.052094505205024254
600,0.03879625218451958
700,0.048351982213385936
800,0.05523301124984752
900,0.07980009332887032
1000,0.05263157894736857
