n_evals,gd_global_default
100,0.29788283302268476
200,0.14833451949061624
300,0.07480053075420268
400,0.06194683684821299
500,0.06579956821244427
600,0.07313504925038636
700,0.095081861998081
800,0.09516207664223007
900,0.04911802440499808
1000,0.046104218182296375
