Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
132,0.371950,0.939852,2.268276,-0.727462,-2.418257
133,0.356390,0.504132,0.252973,-0.997519,-1.201656
134,0.376023,0.504132,0.177053,-0.983113,-1.258633
135,1.495556,1.287933,0.072206,-0.959024,-1.769169
136,0.604534,2.103984,2.831188,-0.945435,-1.826371
137,0.367339,0.558644,0.250021,-0.812509,-1.834572
138,0.371950,0.943134,2.268276,-0.674924,-2.418257
139,0.356390,0.504132,0.215867,-0.997324,-1.201656
140,0.376023,0.501770,0.135646,-0.982934,-1.258633
141,0.570276,1.156826,2.268276,-0.927734,-1.746004
142,0.371950,0.943189,2.268276,-0.674041,-2.418257
143,0.371950,0.943189,2.269226,-0.674041,-2.418257
144,0.356390,0.509258,0.252464,-0.997155,-1.201656
145,0.371950,0.943134,2.249929,-0.622961,-2.418257
146,0.356677,0.546789,0.215833,-0.709114,-1.660721
147,1.724475,1.405654,0.066274,-0.813570,-1.525781
148,0.376023,0.504132,0.169208,-0.982836,-1.258633
149,0.380247,0.535698,0.330727,-0.999699,-1.262018
150,0.875628,2.444810,1.769698,-0.919631,-2.431717
151,1.556599,1.287933,0.072206,-0.999750,-0.908314
152,0.367339,0.578688,0.250021,-0.975080,-2.098939
153,0.693955,1.634145,1.912269,-0.736447,-3.438632
154,0.375081,0.571629,0.215833,-0.970420,-2.133707
155,0.920431,1.391585,0.202243,-0.651654,-4.526132
156,0.376030,0.571629,0.215833,-0.969682,-2.140658
157,1.526907,1.287933,0.078980,-0.986875,-1.360098
158,0.372625,0.509207,0.036400,-0.990390,-1.243050
159,0.356390,0.501717,0.257387,-0.997690,-1.201656
160,0.377136,0.506725,0.188941,-0.988236,-1.258744
161,0.852588,2.444810,1.877989,-0.912153,-2.345444
162,0.367339,0.573649,0.152627,-0.975030,-2.098939
163,0.371950,0.939797,2.268276,-0.728322,-2.418257
164,0.877150,2.329869,1.769698,-0.717810,-2.436506
165,0.356392,0.503901,0.252973,-0.997535,-1.201656
166,0.376023,0.503603,0.177053,-0.983320,-1.258633
167,0.604534,2.103984,2.926023,-0.973681,-1.825106
168,0.387847,0.506725,0.169526,-0.973769,-1.275776
169,0.613760,0.739686,0.341055,-0.951877,-1.857292
170,0.367339,0.558644,0.154199,-0.877505,-1.972760
171,0.367339,0.560037,0.154199,-0.899048,-1.970173
172,0.371950,0.939852,2.268276,-0.727462,-2.418257
173,0.372072,0.943189,2.268276,-0.673463,-2.418654
174,0.356390,0.504132,0.252973,-0.997519,-1.201656
175,0.376023,0.504132,0.177053,-0.983113,-1.258633
176,1.495556,1.287933,0.072206,-0.959024,-1.769169
177,0.604534,2.103984,2.831188,-0.945435,-1.826371
178,0.367339,0.558644,0.250021,-0.812509,-1.834572
179,0.371950,0.943134,2.268276,-0.674924,-2.418257
180,0.356390,0.504132,0.215867,-0.997324,-1.201656
181,0.376023,0.501770,0.135646,-0.982934,-1.258633
182,0.570276,1.156826,2.268276,-0.927734,-1.746004
183,0.371950,0.943189,2.268276,-0.674041,-2.418257
184,0.371950,0.943189,2.269226,-0.674041,-2.418257
185,0.356390,0.509258,0.252464,-0.997155,-1.201656
186,0.371950,0.943134,2.249929,-0.622961,-2.418257
187,0.356677,0.546789,0.215833,-0.709114,-1.660721
188,1.724475,1.405654,0.066274,-0.813570,-1.525781
