Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance
157,0.461434,0.663645,0.909169,-0.978837,-1.475464
158,0.447812,2.900109,4.531357,-0.987062,-1.436996
159,0.372220,0.590474,0.164871,-0.847236,-2.144707
160,0.372134,0.590545,0.164871,-0.849645,-2.141511
161,0.429809,0.909062,1.354560,-0.805005,-2.738556
162,0.373385,0.592484,0.100473,-0.891567,-2.067000
163,0.579979,0.907391,1.457063,-0.900927,-1.769091
164,0.395096,1.787314,4.623991,-0.992245,-1.302969
165,0.458557,1.126151,2.176828,-0.701509,-2.724253
166,0.438337,2.640003,4.595743,-0.986333,-1.405653
167,0.440703,0.645947,0.657388,-0.854919,-2.022525
168,0.455032,1.126151,2.232076,-0.786960,-2.714370
169,0.785143,2.548233,2.313814,-0.821977,-2.107407
170,0.440611,0.645947,0.675442,-0.851557,-2.023046
171,0.447812,2.890147,4.569354,-0.997617,-1.436996
172,0.468272,0.909951,0.955790,-0.824524,-2.868615
173,0.447089,0.913509,1.284547,-0.971694,-2.827065
174,0.436352,2.543783,4.598602,-0.998681,-1.399931
175,0.409054,0.608460,0.238192,-0.995201,-2.115041
176,0.436305,2.640003,4.625548,-0.997303,-1.400077
177,0.447812,2.847042,4.569354,-0.996392,-1.436996
178,0.468272,0.909951,0.943750,-0.806145,-2.868615
179,0.429809,0.907391,1.393859,-0.892481,-2.738556
180,0.372220,0.588605,0.100473,-0.937369,-2.130519
181,0.446647,0.665529,0.254298,-0.959291,-2.115386
182,0.436352,2.640003,4.623991,-0.998494,-1.399931
183,0.449140,0.591376,0.000305,-0.992379,-2.111756
184,0.471885,0.641704,0.634757,-0.993099,-1.503978
185,0.447812,2.845611,4.569354,-0.996350,-1.436996
186,0.438452,0.913509,1.210394,-0.682826,-2.798278
187,0.429809,0.907393,1.391705,-0.892461,-2.738556
188,0.494500,1.265705,2.774851,-0.988583,-1.567028
189,0.785143,2.644452,2.313814,-0.908682,-2.107407
190,0.446647,0.620547,0.105761,-0.933382,-2.105804
191,0.785143,2.644452,2.310528,-0.908682,-2.107407
192,0.461434,0.637839,0.844341,-0.993025,-1.475464
193,0.461434,0.637839,0.844401,-0.993025,-1.475464
194,0.436352,2.543783,4.623991,-0.994190,-1.399931
195,0.446647,2.960966,4.569354,-0.993854,-1.433069
196,0.438452,0.913509,1.185640,-0.611697,-2.798278
197,0.436419,0.913509,1.214800,-0.624489,-2.791273
198,0.471885,0.636399,0.118733,-0.877757,-2.116164
199,0.429809,0.909059,1.393859,-0.876098,-2.738556
200,0.494500,1.269047,2.774851,-0.988153,-1.567028
201,0.409054,0.608460,0.304133,-0.915031,-1.963230
202,0.562290,0.765081,0.622732,-0.932463,-1.862180
203,0.449140,0.641013,0.128258,-0.899509,-2.103082
204,0.447720,2.890147,4.586534,-0.991823,-1.437214
205,0.447812,2.729407,4.569354,-0.992772,-1.436996
206,0.395096,1.787314,4.623991,-0.992245,-1.302969
207,0.429809,0.909062,1.391705,-0.876075,-2.738556
208,0.447812,2.890147,4.569354,-0.997617,-1.436996
209,0.468272,0.909951,0.955790,-0.824524,-2.868615
210,0.447089,0.913509,1.284547,-0.971694,-2.827065
211,0.409054,0.608460,0.238192,-0.995201,-2.115041
212,0.446499,2.640003,4.623991,-0.998952,-1.431217
213,0.446181,0.660657,0.230773,-0.978407,-2.195314
214,0.447812,2.847042,4.569354,-0.996392,-1.436996
215,0.468272,0.910175,0.955790,-0.821869,-2.868615
216,0.429809,0.907391,1.393859,-0.892481,-2.738556
217,0.449140,0.591376,0.000305,-0.992379,-2.111756
218,0.471885,0.641704,0.634757,-0.993099,-1.503978
219,0.390664,0.591547,0.100473,-0.992952,-2.002084
220,0.436352,2.543783,4.598602,-0.998681,-1.399931
221,0.436305,2.640003,4.625548,-0.997303,-1.400077
222,0.372220,0.588605,0.100473,-0.937369,-2.130519
223,0.446647,0.665529,0.254298,-0.959291,-2.115386
224,0.447812,2.845611,4.569354,-0.996350,-1.436996
225,0.468272,0.909951,0.943750,-0.806145,-2.868615
226,0.429809,0.907393,1.391705,-0.892461,-2.738556
227,0.461434,0.637839,0.844341,-0.993025,-1.475464
228,0.461434,0.637839,0.844401,-0.993025,-1.475464
229,0.494500,1.265705,2.774851,-0.988583,-1.567028
230,0.491110,1.265705,2.774851,-0.992791,-1.552143
231,0.436352,2.640003,4.623991,-0.998494,-1.399931
232,0.785143,2.644452,2.313814,-0.908682,-2.107407
233,0.446647,0.620547,0.105761,-0.933382,-2.105804
234,0.785143,2.644452,2.310528,-0.908682,-2.107407
235,0.447812,2.767384,4.569354,-0.993984,-1.436996
236,0.438452,0.913509,1.210394,-0.682826,-2.798278
237,0.471885,0.636399,0.118733,-0.877757,-2.116164
238,0.429809,0.909059,1.393859,-0.876098,-2.738556
239,0.494500,1.269047,2.774851,-0.988153,-1.567028
240,0.447720,2.890147,4.586534,-0.991823,-1.437214
241,0.436352,2.543783,4.623991,-0.994190,-1.399931
242,0.562290,0.765081,0.622732,-0.932463,-1.862180
243,0.446647,0.620547,0.077405,-0.925429,-2.105569
244,0.446647,2.960966,4.569354,-0.993854,-1.433069
245,0.429809,0.909062,1.391705,-0.876075,-2.738556
246,0.436419,0.913509,1.214800,-0.624489,-2.791273
247,0.438452,0.913509,1.185640,-0.611697,-2.798278
248,0.409054,0.608460,0.304133,-0.915031,-1.963230
249,0.449140,0.641013,0.128258,-0.899509,-2.103082
250,0.447812,2.890147,4.569354,-0.997617,-1.436996
251,0.468272,0.909951,0.955790,-0.824524,-2.868615
252,0.447089,0.913509,1.284547,-0.971694,-2.827065
253,0.409054,0.608460,0.238192,-0.995201,-2.115041
254,0.446499,2.640003,4.623991,-0.998952,-1.431217
255,0.446181,0.660657,0.230773,-0.978407,-2.195314
256,0.449140,0.591376,0.445042,-0.997332,-1.442185
257,0.468272,0.910175,0.955790,-0.821869,-2.868615
258,0.429809,0.907393,1.444817,-0.947190,-2.738556
259,0.449140,0.591376,0.000305,-0.992379,-2.111756
260,0.471885,0.641704,0.634757,-0.993099,-1.503978
261,0.390664,0.591547,0.100473,-0.992952,-2.002084
262,0.436352,2.543783,4.598602,-0.998681,-1.399931
263,0.446647,0.665529,0.254298,-0.959291,-2.115386
264,0.447812,2.847042,4.569354,-0.996392,-1.436996
265,0.436305,2.640003,4.625548,-0.997303,-1.400077
266,0.468272,0.909951,0.943750,-0.806145,-2.868615
267,0.429809,0.907391,1.393859,-0.892481,-2.738556
268,0.372220,0.588605,0.100473,-0.937369,-2.130519
269,0.461434,0.637839,0.844341,-0.993025,-1.475464
270,0.461434,0.637839,0.844401,-0.993025,-1.475464
271,0.491110,1.265705,2.774851,-0.992791,-1.552143
272,0.494500,1.264639,2.774851,-0.988721,-1.567028
273,0.436352,2.640003,4.623991,-0.998494,-1.399931
274,0.447812,2.845611,4.569354,-0.996350,-1.436996
275,0.468272,0.914584,0.955790,-0.765732,-2.868615
276,0.442094,0.913509,1.210394,-0.782798,-2.811409
277,0.429809,0.907393,1.391705,-0.892461,-2.738556
278,0.785143,2.644452,2.313814,-0.908682,-2.107407
279,0.446647,0.620547,0.105761,-0.933382,-2.105804
280,0.785143,2.644452,2.310528,-0.908682,-2.107407
281,0.471885,0.641704,0.544848,-0.992155,-1.503978
282,0.494500,1.265705,2.774851,-0.988583,-1.567028
283,0.447812,2.767384,4.569354,-0.993984,-1.436996
284,0.436352,2.543783,4.623991,-0.994190,-1.399931
285,0.446647,2.960966,4.569354,-0.993854,-1.433069
286,0.438452,0.913509,1.210394,-0.682826,-2.798278
287,0.429809,0.909059,1.393859,-0.876098,-2.738556
